Artist,Times Played,Artist - Song,Times Played
LLUCID,3,ORLA GARTLAND - NOW WHAT,2
RAT BOY,3,THE VACCINES - MINIMAL AFFECTION,2
IZZY BIZU,3,THE VACCINES - IF YOU WANNA,2
JACK GARRATT,3,THE VACCINES - POST BREAK-UP SEX,2
RÜFÜS DU SOL,3,MATT & KIM - DAYLIGHT,2
FRED AGAIN.. X THE STREETS X DERMOT KENNEDY,3,THE 1975 - LOVE ME,2
WILHELMINE,3,MILLENIUMKID - WIE WEIT,2
DIE ÄRZTE,3,THE TEMPER TRAP - SCIENCE OF FEAR,2
SHOUT OUT LOUDS,3,THE TEMPER TRAP - FADER,2
HONNE,3,THE TEMPER TRAP - SWEET DISPOSITION,2
BLOC PARTY,3,BOB JUNIOR FEAT. ALFIE TEMPLEMAN - NO ONE DOES IT BETTER THAN YOU,2
DIE FANTASTISCHEN VIER,3,ROX - I DON'T BELIEVE,2
WOODES,3,LEYYA - SUPEREGO,2
TEMPLES,3,LEYYA - I DON'T HUG SO WELL,2
DECLAN MCKENNA,3,JEREMIAS - SAG MIR WAS ICH NICHT WEISS,2
MGMT,3,NNEKA - HEARTBEAT,2
MILLIE TURNER,3,NNEKA - MY HOME,2
THE LAST SHADOW PUPPETS,3,CAGE THE ELEPHANT - SHAKE ME DOWN,2
EVAN KLAR,3,CAGE THE ELEPHANT - COME A LITTLE CLOSER,2
WIZKID,3,METRONOMY - THE LOOK,2
ALICIA KEYS,3,METRONOMY - HEARTBREAKER,2
PETER FOX,3,GIIRL - INNER WASTELAND,2
TIGERMILCH,3,GIIRL - ON TO THE MUSIC,2
REX ORANGE COUNTY,3,NEON TREES - ANIMAL,2
GOLDFRAPP,3,NEON TREES - SLEEPING WITH A FRIEND,2
EMPIRE OF THE SUN,3,ROBYN - BE MINE!,2
SEAFRET,3,KRAFTKLUB - ICH WILL NICHT NACH BERLIN,2
BLONDSHELL,3,KRAFTKLUB - SONGS FÜR LIAM,2
CHILDISH GAMBINO,3,MACKLEMORE & RYAN LEWIS FEAT. RAY DALTON - CAN'T HOLD US,2
RAY LOZANO,3,SPILL TAB - WINDOW,2
MUMFORD & SONS,3,FUTURE ISLANDS - SEASONS,2
PAULA CAROLINA,3,KITSCHKRIEG FEAT. ANTI DA MENACE & SFR - REALLY RICH,2
FRANZ FERDINAND,3,BOY - OH BOY,2
NOGA EREZ FEAT. FLYANA BOSS,3,BOY - WE WERE HERE,2
GREENTEA PENG,3,BOY - LITTLE NUMBERS,2
THE ASTEROIDS GALAXY TOUR,3,KITA ALEXANDER FEAT. LAUREL - ALL NIGHT,2
JOSEPH,3,JET - ARE YOU GONNA BE MY GIRL,2
CAPITAL CITIES,3,J. BERNARDT - MAYDAY CALL,2
WUNDERHORSE,3,J. BERNARDT - TAXI,2
MINE FEAT. MAULI,3,J. BERNARDT - DON'T GET ME WRONG,2
MINDCHATTER,3,TYLER THE CREATOR - HEAVEN TO ME,2
LNA,3,GYPSY & THE CAT - JONA VARK,2
PRIYA RAGU,3,MOBY - EXTREME WAYS,2
JUNGLE FEAT. ERICK THE ARCHITECT,3,JAKE BUGG - TWO FINGERS,2
KLLO,3,JAKE BUGG - SEEN IT ALL,2
BEN PEARCE,3,STROMAE - PAPAOUTAI,2
GOOD CHARLOTTE,3,STROMAE - ALORS ON DANSE,2
PROVINZ FEAT. $OHO BANI,3,STROMAE - TOUS LES MÊMES,2
COIN,3,DJANGO DJANGO - SPIRALS,2
LÅPSLEY,3,FEIST - I FEEL IT ALL,2
FOSTER THE PEOPLE,3,FEIST - 1234,2
KAYTRAMINÉ FEAT. PHARRELL WILLIAMS,3,SBTRKT - HIGHER,2
KLEE,3,SILLY BOY BLUE - NOT A FRIEND,2
THE KILLS,3,DANA AND ALDEN FEAT. CINYA KHAN - CHILDHOOD CRUSH,2
CHANNEL TRES,3,GIRL IN RED - HEMINGWAY,2
KINGS OF CONVENIENCE,3,SOFT LAUNCH - MILKSHAKES,2
LIZZO,3,ALFIE TEMPLEMAN - BECKHAM,2
DJANGO DJANGO FEAT. SELF ESTEEM,3,BEABADOOBEE - TAKE A BITE,2
DEE HOLT,3,BEABADOOBEE - CALIFORNIA,2
CASPER,3,GLASS ANIMALS - POOLS,2
FKA TWIGS,3,GLASS ANIMALS - HAZEY,2
CRUCCHI GANG X DILLA,3,QUEENS OF THE STONE AGE - MAKE IT WIT CHU,2
LADYHAWKE,3,QUEENS OF THE STONE AGE - MY GOD IS THE SUN,2
CRYSTAL FIGHTERS,3,QUEENS OF THE STONE AGE - LITTLE SISTER,2
JOY ANONYMOUS,3,ELLA EYRE - DOMINO SZN,2
BILLY TALENT,3,MAC MILLER - THE QUEST,2
TAYLOR SWIFT FEAT. KENDRICK LAMAR,3,MAC MILLER - PARTY ON FIFTH AVENUE,2
SG LEWIS,3,STILL WOOZY - SHOTPUT,2
THUNDERCAT,3,STILL WOOZY - RUN IT BACK,2
OSKA,3,PUDELDAME - MAN HOFFT,2
SUPERORGANISM,3,SAD ALEX - BOY I'D LIKE TO KILL,2
PARCELS,3,FATONI - WUNDERBARE WELT,2
FUTUREBAE,3,GOTYE FEAT. KIMBRA - SOMEBODY THAT I USED TO KNOW,2
YARD ACT,3,BAKAR - I'M DONE,2
MAECKES,3,"BAKAR - RIGHT HERE, FOR NOW",2
PASSION PIT,3,BILDERBUCH - SCHICK SCHOCK,2
PVRIS,3,NILÜFER YANYA - COLD HEART,2
MS MR,3,NILÜFER YANYA - CALL IT LOVE,2
MY CHEMICAL ROMANCE,3,ARCTIC MONKEYS - WHEN THE SUN GOES DOWN,2
JUSTICE,3,ARCTIC MONKEYS - FROM THE RITZ TO THE RUBBLE,2
THE HOOSIERS,3,ARCTIC MONKEYS - DO I WANNA KNOW?,2
EDITORS,3,ARCTIC MONKEYS - CRYING LIGHTNING,2
TEGAN AND SARA,3,D4VD - WORTHLESS,2
THE PLANETOIDS,3,JOLLE X WURMS - LASTER,2
MOLA FEAT. FATONI,3,THUNDERCAT & TAME IMPALA - NO MORE LIES,2
PAULA HARTMANN X SYMBA,3,PANIC! AT THE DISCO - NINE IN THE AFTERNOON,2
KATHA PAUER,3,PANIC! AT THE DISCO - I WRITE SINS NOT TRAGEDIES,2
ZAZ,3,MAX RAD - IT'LL ALL BE FINE,2
WILLOW PARLO,3,LOW ISLAND - THIS IS WATER,2
DIGITALISM,3,GEORGIA - IT'S EUPHORIC,2
JOY BOGAT,3,GEORGIA - ALL NIGHT,2
EUT,3,BRUCKNER - DIES DAS,2
MANDO DIAO,3,BRUCKNER - IMMER NACHTS,2
SHAY LIA,2,TOMMY RICHMAN - TEMPTATIONS,2
JORDAN RAKEI & STUTS,2,AMILLI - SUITABLE,2
TOCOTRONIC,2,AMILLI - WARNING SIGNS,2
WARHAUS,2,JAMIE XX - I KNOW THERE'S GONNA BE,2
SHURA,2,FRIENDLY FIRES - SKELETON BOY,2
GROUPLOVE,2,BBY - HOTLINE,2
PETER BJORN AND JOHN,2,BBY - BREATHE,2
ADEKUNLE GOLD,2,BBY - U COME NEAR,2
SPARKLING X DIGITALISM,2,EMINEM FEAT. RIHANNA - THE MONSTER,2
ALUNAGEORGE,2,IBEYI - GHOSTS,2
BENJAMIN AMARU & KANTEREIT,2,DENDEMANN - ENDLICH NICHTSCHWIMMER,2
SLØTFACE FEAT. THE BUOYS,2,DENDEMANN - 3:30,2
JAY-Z FEAT. ALICIA KEYS,2,LAUREN MAYBERRY - SUNDAY BEST,2
CHRISTIN NICHOLS,2,HOT CHIP - READY FOR THE FLOOR,2
KLAXONS,2,PAUL KALKBRENNER & FRITZ KALKBRENNER - SKY AND SAND,2
AIR,2,TKAY MAIDZA - OUT OF LUCK,2
MATT & KIM,2,TKAY MAIDZA - RING-A-LING,2
BOB JUNIOR FEAT. ALFIE TEMPLEMAN,2,WE ARE SCIENTISTS - SETTLED ACCOUNTS,2
ROX,2,BILBAO - BOTHER,2
ROBYN,2,KAISER CHIEFS - EVERYDAY I LOVE YOU LESS AND LESS,2
MACKLEMORE & RYAN LEWIS FEAT. RAY DALTON,2,JVKE - THIS IS WHAT SPACE FEELS LIKE,2
FUTURE ISLANDS,2,TELE - FIEBER,2
KITSCHKRIEG FEAT. ANTI DA MENACE & SFR,2,K.FLAY - PUNISHER,2
KITA ALEXANDER FEAT. LAUREL,2,SPORTS - THE LOOK,2
JET,2,LUNA MORGENSTERN - JEALOUS,2
GYPSY & THE CAT,2,LUNA MORGENSTERN - SUMMERLOVE,2
SLOWTHAI,2,LUNA MORGENSTERN - HUSH HUSH,2
SBTRKT,2,RY X - TELL ME,2
SILLY BOY BLUE,2,PURITY RING - PUSH PULL,2
DANA AND ALDEN FEAT. CINYA KHAN,2,MAVI PHOENIX - TENNIS PRO,2
DAN CROLL,2,RED HOT CHILI PEPPERS - CAN'T STOP,2
SABA,2,RED HOT CHILI PEPPERS - CALIFORNICATION,2
JANELLE MONÁE,2,MUSE - UNDISCLOSED DESIRES,2
SAD ALEX,2,MUSE - SUPERMASSIVE BLACK HOLE,2
GOTYE FEAT. KIMBRA,2,MUSE - UPRISING,2
KITSCHKRIEG & DRÉ SIX,2,GABRIEL GIFFORD FEAT. HARVEY CAUSON - DUST RISES,2
RDGLDGRN,2,FIL BO RIVA - BLACK & BLUE,2
JOLLE X WURMS,2,FIL BO RIVA - MODERN MELANCHOLIA,2
THUNDERCAT & TAME IMPALA,2,FIL BO RIVA - I'M FINE,2
MIA.,2,RIKAS - UP ALL NIGHT,2
EMINEM FEAT. RIHANNA,2,RIKAS - JUST LIKE ICE CREAM,2
SAMM HENSHAW,2,RIKAS - BARCELONA,2
PAUL KALKBRENNER & FRITZ KALKBRENNER,2,RIKAS - OPPOSITE OPINIONS,2
SPORTS,2,BANKS FEAT. DOECHII - I HATE YOUR EX-GIRLFRIEND,2
MAGGIE ROGERS,2,GOTH BABE & SURFACES - MEXICO,2
GABRIEL GIFFORD FEAT. HARVEY CAUSON,2,MULAY - HALF HUMAN HALF DRAGON,2
BANKS FEAT. DOECHII,2,THE PREATURES - IS THIS HOW YOU FEEL?,2
GOTH BABE & SURFACES,2,THE HIVES - WON'T BE LONG,2
THE PREATURES,2,KEANE - TRY AGAIN,2
DVR,2,CAROLINE POLACHEK - SUNSET,2
DRAKE,2,KETTCAR - 48 STUNDEN,2
JORDAN RAKEI,2,COLDPLAY - TALK,2
BLOWSOM,2,COLDPLAY - VIOLET HILL,2
BOSSE,2,COLDPLAY - SPEED OF SOUND,2
DJANGO DJANGO FEAT. JACK PEÑATE,2,BLINK-182 - ALL THE SMALL THINGS,2
THE CARDIGANS,2,BLINK-182 - FIRST DATE,2
MODERAT,2,BLINK-182 - WHAT'S MY AGE AGAIN,2
LOUIS THE CHILD FEAT. ZACHARY KNOWLES,2,BLINK-182 - STAY TOGETHER FOR THE KIDS,2
BEYONCÉ FEAT. JAY-Z,2,VARLEY - FOOTSTEPS,2
WALLOWS,2,ANNENMAYKANTEREIT - LASS ES KREISEN,2
BENNY BLANCO & SELENA GOMEZ,2,ANNENMAYKANTEREIT - DU TUST MIR NIE MEHR WEH,2
JUSTICE & MIGUEL,2,DJANGO DJANGO FEAT. JACK PEÑATE - NO TIME,2
YOUNG FRANCO FEAT. MASTER PEACE,2,WIR SIND HELDEN - KAPUTT,2
YRRRE,2,THE STREETS - BLINDED BY THE LIGHTS,2
LAVENTURE,2,BLACK HONEY - OK,2
TWO YEAR VACATION,2,"THE CARDIGANS - I NEED SOME FINE WINE AND YOU, YOU NEED TO BE NICER",2
BRYE,2,PIXEY - THE THRILL OF IT,2
DESTINY'S CHILD,2,WANDA - BOLOGNA,2
PEGGY GOU,2,SURFACES - LIVE IT UP,2
EASY EASY,2,MANU CHAO - ME GUSTAS TU,2
EVAN KLAR & NOVAA,2,KINGS OF LEON - ON CALL,2
ZOUJ,2,KINGS OF LEON - PYRO,2
BECKY SIKASA,2,ARLO PARKS - WEIGHTLESS,2
PERFUME GENIUS FEAT. ALDOUS HARDING,2,MODERAT - BAD KINGDOM,2
ANT ANTIC,2,COURTNEY BARNETT - NOBODY REALLY CARES IF YOU DON'T GO TO THE PARTY,2
CLAUD,2,COURTNEY BARNETT - AVANT GARDENER,2
PAULA,2,COURTNEY BARNETT - DEAD FOX,2
THE TING TINGS,2,RAT BOY - SUBURBIA CALLING,2
JAYDA G,2,PHOENIX - LISZTOMANIA,2
FRED AGAIN.. & JOZZY,2,IZZY BIZU - FLOWER POWER,2
KAWALA,2,LOUIS THE CHILD FEAT. ZACHARY KNOWLES - DAYBREAK,2
CHRISTOPHER ANNEN & FRANCESCO WILKING,2,DARWIN DEEZ - RADAR DETECTOR,2
SIR WAS,2,RÜFÜS DU SOL - LIKE AN ANIMAL,2
JACK HARLOW,2,PIP BLOM - GET BACK,2
BAT FOR LASHES,2,PIP BLOM - TIGER,2
KITSCHKRIEG WITH STEFFLON DON,2,BEYONCÉ FEAT. JAY-Z - CRAZY IN LOVE,2
PABST,2,ROSALÍA - LLYLM,2
TORA,2,PARAMORE - BRICK BY BORING BRICK,2
GOODBOYS X AVAION,2,PARAMORE - AIN'T IT FUN,2
KAVINSKY,2,CHARLI XCX - BOOM CLAP,2
MOODS FEAT. TWO ANOTHER,2,JAWNY - RUNNING,2
APSILON & BLUMENGARTEN,2,SHOUT OUT LOUDS - PLEASE PLEASE PLEASE,2
BANJI,2,LA ROUX - BULLETPROOF,2
SKAAR,2,LA ROUX - QUICKSAND,2
JESHI FEAT. LEILAH,2,LA ROUX - UPTIGHT DOWNTOWN,2
INGRID MICHAELSON,2,WALLOWS - WISH ME LUCK,2
BAG RAIDERS,2,HONNE - COASTAL LOVE,2
TRETTMANN & LUNA,2,DIE FANTASTISCHEN VIER - ERNTEN WAS WIR SÄEN,2
NINA CHUBA X PROVINZ,2,CLUESO - KEINEN ZENTIMETER,2
UNKNOWN MORTAL ORCHESTRA,2,CLUESO - PIZZASCHACHTELN,2
HALF ALIVE,2,SYLVAN ESSO - PLAY IT RIGHT,2
DISCLOSURE FEAT. ELIZA DOOLITTLE,2,BENNY BLANCO & SELENA GOMEZ - TALK,2
THE NATIONAL,2,MAXIMO PARK - GIRLS WHO PLAY GUITARS,2
FATONI FEAT. TRISTAN BRUSCH,2,MAXIMO PARK - LEAVE THIS ISLAND,2
THE NEIGHBOURHOOD,2,MAXIMO PARK - APPLY SOME PRESSURE,2
GORILLAZ,2,OK KID - STADT OHNE MEER,2
JAMIE XX FEAT. ROMY & OLIVER SIM,2,DECLAN MCKENNA - CHAMPAGNE,2
DEBBY FRIDAY,2,CATT - OPEN THE DOOR,2
VACATIONS,2,JUSTICE & MIGUEL - SATURNINE,2
JOSÉ GONZALEZ,2,PANTHA - GALERIE,2
THE DANDY WARHOLS,2,PANTHA - CLUB,2
THE VIRGINS,2,BLUMENGARTEN - DAHEIM,2
MAYBERG,2,BLUMENGARTEN - TRÄUM VON DIR,2
M83,2,LAUREL - 45 DEGREES,2
KOSHEEN,2,YOUNG FRANCO FEAT. MASTER PEACE - WAKE UP,2
YOUNG FRANCO FEAT. S1MBA,2,MGMT - KIDS,2
POWFU FEAT. OUSE & SNØW,2,FRAEN - EVERYTHING BUT,2
BUCCI,2,LANA DEL REY - VIDEO GAMES,2
GORILLAZ FEAT. DE LA SOUL,2,"LANA DEL REY - HENRY, COME ON",2
KASI X ANTONIUS X ERICSON,2,EVAN KLAR - SPECIAL,2
GRASSY SPARK,2,CIRCA WAVES - WE MADE IT,2
FRISKA VILJOR,2,ARCADE FIRE - NEIGHBOURHOOD #3 - POWER OUT,2
FLORRIE,2,REGINA SPEKTOR - TWO BIRDS,2
DEKKER,2,LAVENTURE - OFF MY MIND,2
CON THE ARTIST,2,BRYE - DIET CULTURE,2
WEEZER,2,BEATSTEAKS - LET ME IN,2
SOLANGE KNOWLES,2,BEATSTEAKS - MEANTIME,2
THE SUBWAYS,2,BEATSTEAKS - GENTLEMAN OF THE YEAR,2
BEACH WEATHER,2,ALICIA KEYS - NO ONE,2
HARD-FI,2,OEHL - I LOVE YOU,2
NOISETTES,2,BOMBAY BICYCLE CLUB - MY BIG DAY,2
TOKTOK,2,BOMBAY BICYCLE CLUB - HOW CAN YOU SWALLOW SO MUCH SLEEP,2
KITSCHKRIEG FEAT. NEMZZZ,2,BOMBAY BICYCLE CLUB - ALWAYS LIKE THIS,2
GURR,2,PETER FOX - SCHÜTTEL DEINEN SPECK,2
HONEYMOAN,2,PEGGY GOU - NANANA,2
KALI UCHIS,2,JULI - WARUM,2
KYNSY,2,GOLDFRAPP - ROCKET,2
CAMP CLAUDE,2,EMPIRE OF THE SUN - WE ARE THE PEOPLE,2
WHOISWELANSKI,2,APSILON - LOST IN BERLIN,2
FELUKAH,2,APSILON - KOFFER,2
LITTLE SIMZ FEAT. CLEO SOL,2,"CASSIA - EVERYONE, OUTSIDE",2
FETTES BROT FEAT. FINKENAUER,2,CASSIA - HEAT,2
BOMBAY BICYCLE CLUB FEAT. HOLLY HUMBERSTONE,2,EVAN KLAR & NOVAA - COWGURL,2
BLOOM TWINS,2,TOM MISCH - RED MOON,2
ALEX LAHEY,2,ROYAL BLOOD - LITTLE MONSTER,2
DELPHIC,2,ZOUJ - ST00PID,2
TAYLOR SWIFT,2,"SEAFRET - SEE, I'M SORRY",2
BEYONCÉ,2,BLONDSHELL - WHAT'S FAIR,2
SOPHIE ELLIS-BEXTOR,2,PINKPANTHERESS - CAPABLE OF LOVE,2
JUNGLE FEAT. CHANNEL TRES,2,BECKY SIKASA - I DON'T HAVE WORDS,2
JAPANESE BREAKFAST,2,PERFUME GENIUS FEAT. ALDOUS HARDING - NO FRONT TEETH,2
BLONDSHELL FEAT. BULLY,2,RAY LOZANO - BETTER DAYS,2
PAROV STELAR,2,ANT ANTIC - TIDES,2
PATRICE,2,TAME IMPALA - CAUSE I'M A MAN,2
ANDERSON .PAAK,2,TAME IMPALA - FEELS LIKE WE ONLY GO BACKWARDS,2
SAY LOU LOU,2,ALICE PHOEBE LOU - THE SURFACE,2
DEICHKIND,2,RIHANNA - AMERICAN OXYGEN,2
TENTENDO & ANNALISA FERNANDEZ,2,FRANZ FERDINAND - DO YOU WANT TO,2
FREEKIND.,2,BEIRUT - POSTCARDS FROM ITALY,2
PIP MILLETT,2,BEIRUT - NANTES,2
FUFFIFUFZICH,2,FRED AGAIN.. & JOZZY - TEN,2
BRUNO MAJOR,2,GREENTEA PENG - GREEN,2
IN THE VALLEY BELOW,2,CHRISTOPHER ANNEN & FRANCESCO WILKING - AN NEM GUTEN TAG,2
THE BIG MOON,2,THE ASTEROIDS GALAXY TOUR - AROUND THE BEND,2
COLD WAR KIDS,2,MY UGLY CLEMENTINE - ARE YOU IN,2
DISCLOSURE X ANDERSON. PAAK,2,CAPITAL CITIES - KANGAROO COURT,2
BEA AND HER BUSINESS,2,FLORENCE + THE MACHINE - QUEEN OF PEACE,2
JAMIE T.,2,FLORENCE + THE MACHINE - SHAKE IT OUT,2
EMINEM,2,BAT FOR LASHES - DANIEL,2
ANDREW APPLEPIE,2,COACH PARTY - HI BABY,2
DOTAN,2,KITSCHKRIEG WITH STEFFLON DON - DANCE,2
BLANKS,2,JOLLE - PARISIENNE,2
SIAMESE ELEPHANTS,2,GOODBOYS X AVAION - NUMB,2
JUSTIN TIMBERLAKE & TIMBALAND,2,KENDRICK LAMAR - I,2
OK GO,2,KENDRICK LAMAR - KING KUNTA,2
CSS,2,KENDRICK LAMAR - SWIMMING POOLS,2
TOMTE,2,KAVINSKY - NIGHTCALL,2
ARKELLS,2,MINE - BAUM,2
WHITE LIES,2,AURORA - HEARTS INTUITION,2
LP GIOBBI FEAT. SOFI TUKKER,2,MOODS FEAT. TWO ANOTHER - CONTROL,2
UCHE YARA,2,APSILON & BLUMENGARTEN - AUGEN IN DER NACHT,2
MIA MORGAN,2,LNA - WANT WANT,2
PORIJ,2,PRIYA RAGU - EASY,2
ILL PEACH & MADI DIAZ,2,SKAAR - FOLLOW YOUR HEART,2
RILO KILEY,2,JESHI FEAT. LEILAH - STUCK ON LOOP,2
LIANNE LA HAVAS,2,AMY WINEHOUSE - BACK TO BLACK,2
SUKI WATERHOUSE,2,AMY WINEHOUSE - REHAB,2
OKLOU,2,AMY WINEHOUSE - YOU KNOW I'M NO GOOD,2
IMOGEN HEAP,2,INGRID MICHAELSON - THE WAY I AM,2
PASTEL & NAVENI FEAT. NIC HANSON,2,FONTAINES D.C. - STARBURSTER,2
METRIC,2,IAN O'BRIEN-DOCKER - THE BEGINNING,2
JAIN,2,IAN O'BRIEN-DOCKER - TOTALLY ALRIGHT,2
HOCKEY,2,BAG RAIDERS - WAY BACK HOME,2
PORTUGAL THE MAN,2,TRETTMANN & LUNA - HAUS AUS ZINK,2
DOMINIC FIKE,2,NINA CHUBA X PROVINZ - ICH GLAUB ICH WILL HEUT NICHT MEHR GEHEN,2
SYML,2,ALT-J - BREEZEBLOCKS,2
MASSIVE ATTACK,2,ALT-J - EVERY OTHER FRECKLE,2
JESPER MUNK,2,ALT-J - LEFT HAND FREE,2
AGNES OBEL,2,EVERYTHING EVERYTHING - KEMOSABE,2
ODEAL,2,HALF ALIVE - SUBLIMINAL,2
JOE GODDARD,2,GOOD CHARLOTTE - I JUST WANNA LIVE,2
KLANGSTOF,2,DISCLOSURE FEAT. ELIZA DOOLITTLE - YOU & ME - FLUME REMIX,2
JESHI FEAT. SAINTÉ,2,SANTIGOLD - DISPARATE YOUTH,2
SOLOMUN & NOVAA,2,SANTIGOLD - L.E.S. ARTISTES,2
CHLOE QISHA,2,M.I.A. - BAD GIRLS,2
GET WELL SOON,2,M.I.A. - PAPER PLANES,2
SOFFIE,2,THE NATIONAL - FAKE EMPIRE,2
MADSEN,2,FATONI FEAT. TRISTAN BRUSCH - DU WARTEST,2
PAOLO CONTE,2,LINKIN PARK - SOMEWHERE I BELONG,2
ARY,2,LINKIN PARK - BREAKIN THE HABIT,2
PACO FEAT. TOMMY RICHMAN,2,LINKIN PARK - WHAT I'VE DONE,2
ROYA,2,LINKIN PARK - IN THE END,2
YAEL NAIM,2,THE NEIGHBOURHOOD - SWEATER WEATHER,2
PINKPIRATE,2,LIE NING - GOOD GOOD,2
NIA ARCHIVES,2,LIE NING - SWEATSHOP,2
MARTERIA FEAT. YASHA & MISS PLATNUM,2,GORILLAZ - MELANCHOLY HILL,2
POOL,2,JAMIE XX FEAT. ROMY & OLIVER SIM - WAITED ALL NIGHT,2
FRED AGAIN.. FEAT. SOAK,2,NOTHING BUT THIEVES - CITY HAUNTS,2
LUKE SITAL-SINGH,2,NOTHING BUT THIEVES - ITCH,2
SUMMERS SONS,2,THE KILLERS - SOMEBODY TOLD ME,2
CATFISH AND THE BOTTLEMEN,2,JOSÉ GONZALEZ - HEARTBEATS,2
TOM MISCH FEAT. LOYLE CARNER,2,FOSTER THE PEOPLE - CALL IT WHAT YOU WANT,2
JAMES VINCENT MCMORROW,2,THE DANDY WARHOLS - BOHEMIAN LIKE YOU,2
ROONEY,2,THE VIRGINS - RICH GIRLS,2
MOGLII FEAT. MULAY,2,SUGABABES - ABOUT YOU NOW,2
PIPPA,2,SUGABABES - OVERLOAD,2
BENEE & MALLRAT,2,ENNIO - 2 TEILE,2
JULIAN CASABLANCAS,2,YOUNG FRANCO FEAT. S1MBA - HITA,2
ELOISE,2,KLEE - GOLD,2
ALUNA & TSHA,2,MARTERIA - KIDS,2
POM,2,MARTERIA - ENDBOSS,2
MUROKI & BENEE,2,KINGS OF CONVENIENCE - I'D RATHER DANCE WITH YOU,2
SPOON,2,MAYA JANE COLES - MONDAY MOOD,2
HOZIER,2,BUCCI - TREIBEN,2
MAPEI,2,GORILLAZ FEAT. DE LA SOUL - FEEL GOOD INC.,2
LCD SOUNDSYSTEM,2,KASI X ANTONIUS X ERICSON - HAUSNUMMER_16_V7,2
STRONGBOI,2,THE XX - ISLANDS,2
MUSTAFA,2,LOYLE CARNER - ALL I NEED,2
CSS FEAT. BOBBY GILLESPIE,2,LOYLE CARNER - TIME TO GO,2
C2C,2,FRISKA VILJOR - ARPEGGIO,2
SG LEWIS FEAT. CHARLOTTE DAY WILSON & CHANNEL TRES,2,COSBY - BOON & BANE,2
FRYTZ & DOMINIK HARTZ,2,JISKA - HOOKED ON A FEELING,2
GRENTPEREZ & LYN LAPID,2,JISKA - IT WAS YOU,2
PELL X YOUNG FRANCO X MXXWLL,2,FLORRIE - SWIMMING POOL,2
MIA,2,LIZZO - LOVE IN REAL LIFE,2
TUNGZ FEAT. BAD SOUNDS,1,DEKKER - I WON'T,2
TOVE STYRKE,1,CON THE ARTIST - ALL MY FRIENDS,2
DRANGSAL FEAT. SOPHIA BLENDA,1,WEEZER - ISLAND IN THE SUN,2
FUCK ART LET'S DANCE!,1,TRAVIS - SING,2
RAUM27 & SOFFIE,1,TRAVIS - WHY DOES IT ALWAYS RAIN ON ME?,2
ALEX WARREN,1,SOLANGE KNOWLES - LOSING YOU,2
JUSE JU,1,DEE HOLT - BETTER,2
FLUME FEAT. LONDON GRAMMAR,1,THE SUBWAYS - ROCK & ROLL QUEEN,2
SHURA & ROSIE LOWE,1,BEACH WEATHER - SETH COHEN,2
ADAM PORT X STRYV X KEINEMUSIK,1,HARD-FI - HARD TO BEAT,2
MOLIY & SILENT ADDY FEAT. SKILLIBENG,1,NOISETTES - DON'T UPSET THE RHYTHM,2
MISSY ELLIOT,1,TOKTOK - DAY OF MINE,2
MARK RONSON FEAT. AMY WINEHOUSE,1,KITSCHKRIEG FEAT. NEMZZZ - TRENCHEZZZ,2
LYRICAL LEMONADE FEAT. JACK HARLOW & DAVE,1,GRENTPEREZ - MIGHT NOT BE,2
IUMA,1,GRENTPEREZ - NEED YOU AROUND,2
I BLAME COCO,1,HONEYMOAN - SHOW YOU OFF,2
PORTMONEE,1,OH WONDER - LIVEWIRE,2
TIM BALDUS,1,KALI UCHIS - SUNSHINE & RAIN...,2
DYLYN,1,KYNSY - ELEPHANT IN THE ROOM,2
THE NAKED AND FAMOUS,1,LADYHAWKE - MY DELIRIUM,2
COIN LOUIS THE CHILD,1,FELUKAH - DANGER,2
JULES AHOI,1,MOGLII - CRUSH,2
HAIKU HANDS,1,MOGLII - FOXX,2
GARDEN CITY MOVEMENT,1,CRYSTAL FIGHTERS - MANIFEST,2
GOSSIP,1,FETTES BROT FEAT. FINKENAUER - AN TAGEN WIE DIESEN,2
CHAIRLIFT,1,KYTES - DEEP END,2
STEVE LACY,1,BOMBAY BICYCLE CLUB FEAT. HOLLY HUMBERSTONE - DIVING,2
SON MIEUX,1,BANKS - DROWNING,2
WARHAUS & SYLVIE KREUSCH,1,BLOOM TWINS - PRETTY IN PINK,2
NAO,1,ALEX LAHEY - GOOD TIME,2
BLAUDZUN,1,DELPHIC - DOUBT,2
GOSSLING,1,BEYONCÉ - SINGLE LADIES - PUT A RING ON IT,2
SNOOP DOGG FEAT. CHARLIE WILSON & JUSTIN TIMBERLAKE,1,SOPHIE ELLIS-BEXTOR - MURDER ON THE DANCEFLOOR,2
ALABAMA SHAKES,1,YELLOWSTRAPS - SORRYSORRYSORRY,2
RICH BRIAN,1,YELLOWSTRAPS - SLOWDOWN,2
NONAME,1,JUNGLE FEAT. CHANNEL TRES - I'VE BEEN IN LOVE,2
VINCE X ANTONIUS,1,01099 - PISTAZIENEIS,2
RHYS RICH,1,01099 - HAARE TROCKNEN,2
RAY BLK FEAT. STORMZY,1,SAMPHA - SPIRIT 2.0,2
CARY,1,SIMPLE PLAN - YOUR LOVE IS A LIE,2
SABA FEAT. KRAYZIE BONE,1,BLONDSHELL FEAT. BULLY - DOCKET,2
JAMIE WOON,1,JOY ANONYMOUS - JOY,2
SWIMMING GIRLS,1,PAROV STELAR - ALL NIGHT,2
