Artist,Times Played,Artist - Song,Times Played
LOUANE,4,SUNRISE AVENUE - HOLLYWOOD HILLS,4
SIXPENCE NONE THE RICHER,4,KEANE - EVERYBODY'S CHANGING,4
ALFA FEAT. MANU CHAO,4,NORAH JONES - SUNRISE,4
LILY ALLEN,4,FUN. - SOME NIGHTS,4
GWEN STEFANI,4,KATY PERRY - I KISSED A GIRL,4
MIKE POSNER,4,KATY PERRY - HOT'N'COLD,4
CREED,4,"DONAVON FRANKENREITER - LIFE, LOVE AND LAUGHTER",4
METALLICA,4,DRAKE FEAT. WIZKID & KYLA - ONE DANCE,4
MAXIMO PARK,4,JOHN LEGEND - ALL OF ME,4
K-MARO,4,NATASHA BEDINGFIELD - SOULMATE,4
BOB MARLEY & THE WAILERS,4,DAVID GUETTA & SIA - LET'S LOVE,4
PHILIPP DITTBERNER & MARV,4,LENNY KRAVITZ - THE CHAMBER,4
SWEDISH HOUSE MAFIA & THE WEEKND,4,TOPIC & SOFIYA NZAU - AWAY,4
LUIS FONSI FEAT. DADDY YANKEE,4,KELVIN JONES - DON'T LET ME GO,4
SARA BAREILLES,4,INCUBUS - DRIVE,4
NAMIKA,4,PURPLE DISCO MACHINE X SOPHIE AND THE GIANTS - IN THE DARK,4
GOOD CHARLOTTE,4,ALLE FARBEN X GRAHAM CANDY X LAHOS - FLOWERS,4
VANCE JOY,4,BAG RAIDERS - WAY BACK HOME,4
THE LUMINEERS,4,KINGS OF LEON - USE SOMEBODY,4
SANTANA FEAT. THE PRODUCT G&B,4,CALVIN HARRIS - MY WAY,4
TITIYO,4,MIAMI SOUND MACHINE - CONGA,4
ROONEY,4,FAMILY OF THE YEAR - HERO,4
GLORIA ESTEFAN,4,MGMT - KIDS,4
TOPLOADER,4,SEBASTIAN SCHUB - SING LIKE MADONNA,4
SHAKIRA FEAT. WYCLEF JEAN,4,DUFFY - MERCY,4
MELANIE FIONA,4,SHAPESHIFTERS - LOLA'S THEME,4
JUPITER JONES,4,CALVIN HARRIS & DISCIPLES - HOW DEEP IS YOUR LOVE,4
ONE DIRECTION,4,JOHN NEWMAN - LOVE ME AGAIN,4
LISSIE,4,HURTS | PURPLE DISCO MACHINE - WONDERFUL LIFE '25,4
U2,4,MARTIN GARRIX FEAT. BONO & THE EDGE - WE ARE THE PEOPLE,4
SIDO FEAT. ANDREAS BOURANI,4,ALOE BLACC - LOVING YOU IS KILLING ME,4
THE KLF,4,KAISER CHIEFS - RUBY,4
THE KOOKS,4,SWEDISH HOUSE MAFIA - DON'T YOU WORRY CHILD,4
KYLIE MINOGUE,4,JORIS - HERZ ÜBER KOPF,4
FUN.,4,BOSSE - SCHÖNSTE ZEIT,4
DONAVON FRANKENREITER,4,RED HOT CHILI PEPPERS - DARK NECESSITIES,4
DRAKE FEAT. WIZKID & KYLA,4,3 DOORS DOWN - IT'S NOT MY TIME,4
JON BON JOVI,4,3 DOORS DOWN - KRYPTONITE,4
WILL SMITH,4,MABEL - MAD LOVE,4
MEGHAN TRAINOR,4,DANIEL MERRIWEATHER - CHANGE,4
TOPIC & SOFIYA NZAU,4,CHRISTINA STÜRMER - NIE GENUG,4
KENNY LOGGINS,4,AALIYAH - MORE THAN A WOMAN,4
BIRDY,4,PETER FOX - HAUS AM SEE,4
PURPLE DISCO MACHINE X SOPHIE AND THE GIANTS,4,LYKKE LI - I FOLLOW RIVERS,4
ALLE FARBEN X GRAHAM CANDY X LAHOS,4,THE SOURCE FEAT. CANDI STATON - YOU GOT THE LOVE,4
BAG RAIDERS,4,OF MONSTERS AND MEN - LITTLE TALKS,4
FAMILY OF THE YEAR,4,CAMILA CABELLO FEAT. YOUNG THUG - HAVANA,4
MGMT,4,THE KOLORS - ITALODISCO,4
SHAPESHIFTERS,4,AXWELL Λ INGROSSO - MORE THAN YOU KNOW,4
CALVIN HARRIS & DISCIPLES,4,TIZIANO FERRO - PERDONO,4
JOHN NEWMAN,4,WHEATUS - TEENAGE DIRTBAG,4
HURTS | PURPLE DISCO MACHINE,4,KATZENJAMMER - I WILL DANCE (WHEN I WALK AWAY),4
MARTIN GARRIX FEAT. BONO & THE EDGE,4,BURAK YETER FEAT. DANELLE SANDOVAL - TUESDAY,4
KAISER CHIEFS,4,THE AVENER - FADE OUT LINES,4
SORAYA,4,"SHAKIRA - WHENEVER, WHEREVER",4
TAKE THAT,4,CARO EMERALD - A NIGHT LIKE THIS,4
RONAN KEATING,4,DAVID GUETTA & BEBE REXHA - I'M GOOD (BLUE),4
BOSSE,4,JESSIE J - PRICE TAG,4
AC/DC,4,KATE NASH - FOUNDATIONS,4
ALAN WALKER,4,DAFT PUNK FEAT. PHARRELL WILLIAMS - GET LUCKY,4
CHRISTINA STÜRMER,4,SARAH CONNOR - WIE SCHÖN DU BIST,4
AALIYAH,4,OUTKAST - HEY YA!,4
ICH + ICH,4,PAOLO NUTINI - LAST REQUEST,4
JAMES ARTHUR,4,STARSAILOR - FOUR TO THE FLOOR,4
LYKKE LI,4,RAG'N'BONE MAN - SKIN,4
NO ANGELS,4,MARK RONSON FEAT. AMY WINEHOUSE - VALERIE,4
THE SOURCE FEAT. CANDI STATON,4,X AMBASSADORS - RENEGADES,4
CRAIG DAVID,4,"DAS BO - TÜRLICH, TÜRLICH (SICHER DICKER)",4
CAMILA CABELLO FEAT. YOUNG THUG,4,SOPHIE AND THE GIANTS & PURPLE DISCO MACHINE - PARADISE,4
THE KOLORS,4,EMILIANA TORRINI - JUNGLE DRUM,4
AXWELL Λ INGROSSO,4,JENNIFER LOPEZ FEAT. PITBULL - ON THE FLOOR,4
THE FRAY,4,MODJO - LADY (HEAR ME TONIGHT),4
WHEATUS,4,ROBBIE WILLIAMS - LOVE MY LIFE,3
MAX GIESINGER,4,DIE ÄRZTE - JUNGE,3
BURAK YETER FEAT. DANELLE SANDOVAL,4,CLOCKCLOCK - SOMEDAY SOON,3
THE AVENER,4,REA GARVEY - WILD LOVE,3
NE-YO,4,ZOE WEES - GIRLS LIKE US,3
MUSE,4,ELLIE GOULDING - LIGHTS,3
EMINEM FEAT. RIHANNA,4,ELLIE GOULDING - BURN,3
TLC,4,PHANTOM PLANET - CALIFORNIA,3
FALCO,4,"ARIANA GRANDE - THANK U, NEXT",3
CARO EMERALD,4,TOM GREGORY | VIZE - MAKE IT RIGHT,3
DAVID GUETTA & BEBE REXHA,4,AMY WINEHOUSE - YOU KNOW I'M NO GOOD,3
DEAN LEWIS,4,AMY WINEHOUSE - BACK TO BLACK,3
KATE NASH,4,NELLY FURTADO - SAY IT RIGHT,3
DAFT PUNK FEAT. PHARRELL WILLIAMS,4,NELLY FURTADO - FORÇA,3
TAIO CRUZ,4,NELLY FURTADO - POWERLESS (SAY WHAT YOU WANT),3
BILLY IDOL,4,MANDO DIAO - DOWN IN THE PAST,3
STARSAILOR,4,MANDO DIAO - BLACK SATURDAY,3
THE SCRIPT,4,MADONNA - AMERICAN PIE,3
PET SHOP BOYS,4,LILY ALLEN - THE FEAR,3
FLEETWOOD MAC,4,WINCENT WEISS - FEUERWERK,3
EURYTHMICS,4,GWEN STEFANI - COOL,3
SPLIFF,4,MARK FORSTER - SOWIESO,3
MARK RONSON FEAT. AMY WINEHOUSE,4,MICHAEL JACKSON - YOU ROCK MY WORLD,3
X AMBASSADORS,4,ZOE WEES X DEAN LEWIS - LEARN TO LOVE,3
DAS BO,4,AMERICAN AUTHORS - BEST DAY OF MY LIFE,3
SOPHIE AND THE GIANTS & PURPLE DISCO MACHINE,4,MARTERIA & YASHA & MISS PLATNUM - LILA WOLKEN,3
EMILIANA TORRINI,4,KELLY CLARKSON - MY LIFE WOULD SUCK WITHOUT YOU,3
JAMES BLUNT,4,KELLY CLARKSON - WHAT DOESN'T KILL YOU (STRONGER),3
LEONA LEWIS,4,BRUNO MARS - GRENADE,3
LIONEL RICHIE,4,MILKY CHANCE - STOLEN DANCE,3
CYNDI LAUPER,4,COLBIE CAILLAT - BRIGHTER THAN THE SUN,3
JENNIFER LOPEZ FEAT. PITBULL,4,COLBIE CAILLAT - I DO,3
PHIL COLLINS,4,JASON DERULO - TAKE YOU DANCING,3
MODJO,4,JASON DERULO - BREATHING,3
PHANTOM PLANET,3,R.E.M. - LEAVING NEW YORK,3
TOM GREGORY | VIZE,3,R.E.M. - IMITATION OF LIFE,3
PAT BENATAR,3,"SELENA GOMEZ, BENNY BLANCO, GRACIE ABRAMS - CALL ME WHEN YOU BREAK UP",3
THE GOO GOO DOLLS,3,BEYONCÉ - HALO,3
ZOE WEES X DEAN LEWIS,3,RIHANNA - DIAMONDS,3
AMERICAN AUTHORS,3,DERMOT KENNEDY - POWER OVER ME,3
MARTERIA & YASHA & MISS PLATNUM,3,NICKELBACK - WHAT ARE YOU WAITING FOR,3
"SELENA GOMEZ, BENNY BLANCO, GRACIE ABRAMS",3,NICKELBACK - HOW YOU REMIND ME,3
COOLIO,3,SHAWN MENDES - WONDER,3
FAST BOY | CLOCKCLOCK,3,JENNIFER LOPEZ - AIN'T YOUR MAMA,3
CALVIN HARRIS FEAT. ELLIE GOULDING,3,FAST BOY | CLOCKCLOCK - BORN AGAIN,3
UNCLE KRACKER,3,BLACK EYED PEAS - MEET ME HALFWAY,3
SEAN PAUL FEAT. ALEXIS JORDAN,3,CALVIN HARRIS FEAT. ELLIE GOULDING - OUTSIDE,3
MEN AT WORK,3,UNCLE KRACKER - FOLLOW ME,3
ROGER SANCHEZ,3,BOB MARLEY & THE WAILERS - COULD YOU BE LOVED,3
LONDONBEAT,3,TONES AND I - DANCE MONKEY,3
ZEDD & GREY FEAT. MAREN MORRIS,3,SEAN PAUL FEAT. ALEXIS JORDAN - GOT 2 LUV U,3
THE BEAUTIFUL SOUTH,3,CHAPPELL ROAN - PINK PONY CLUB,3
ALEXANDRA STAN,3,ADELE - EASY ON ME,3
KATE YANAI,3,ADELE - OH MY GOD,3
FLO RIDA FEAT. SIA,3,MEN AT WORK - DOWN UNDER,3
RITON X OLIVER HELDENS FEAT. VULA,3,ROGER SANCHEZ - ANOTHER CHANCE,3
THE VERVE,3,MYLES SMITH - NICE TO MEET YOU,3
LOUD LUXURY FEAT. BRANDO,3,MYLES SMITH - STARGAZING,3
SMASH MOUTH,3,SUGABABES - ROUND ROUND,3
LUKE CHRISTOPHER,3,JUSTIN TIMBERLAKE - SELFISH,3
NIK KERSHAW,3,ONEREPUBLIC - RUNAWAY,3
MGK,3,ONEREPUBLIC - I AIN'T WORRIED,3
MARIAH CAREY,3,CARLY RAE JEPSEN - I REALLY LIKE YOU,3
TYLA,3,CARLY RAE JEPSEN - CALL ME MAYBE,3
AVICII,3,ROB THOMAS - LONELY NO MORE,3
ALLE FARBEN FEAT. KIDDO,3,ROB THOMAS - LITTLE WONDERS,3
ALL SAINTS,3,DUA LIPA - PHYSICAL,3
ADAM LAMBERT,3,DUA LIPA - HALLUCINATE,3
AXWELL ^ INGROSSO FEAT. TREVOR GUTHRIE,3,DUA LIPA - LEVITATING,3
PRINCE ITAL JOE FEAT. MARKY MARK,3,DUA LIPA - WE’RE GOOD,3
MEDUZA & BECKY HILL & GOODBOYS,3,ZEDD & GREY FEAT. MAREN MORRIS - THE MIDDLE,3
ROBIN SCHULZ & WES,3,P!NK - ALL I KNOW SO FAR,3
LENE MARLIN,3,GOOD CHARLOTTE - I JUST WANNA LIVE,3
MOBY,3,FOO FIGHTERS - EVERLONG,3
JORDIN SPARKS,3,ALEXANDRA STAN - MR. SAXOBEAT,3
MICHEL TELÓ,3,KATE YANAI - BACARDI FEELING (SUMMER DREAMIN'),3
BLACK EYED PEAS X OZUNA X J. REY SOUL,3,LADY GAGA - THE EDGE OF GLORY,3
GLASPERLENSPIEL,3,LADY GAGA - POKER FACE,3
ROBIN SCHULZ & FELIX JAEHN FEAT. ALIDA,3,LADY GAGA - BAD ROMANCE,3
NELLY FEAT. KELLY ROWLAND,3,FLO RIDA FEAT. SIA - WILD ONES,3
MELISSA ETHERIDGE,3,RITON X OLIVER HELDENS FEAT. VULA - TURN ME ON,3
NEWTON FAULKNER,3,SONIQUE - IT FEELS SO GOOD,3
COUNTING CROWS,3,LOUD LUXURY FEAT. BRANDO - BODY,3
THE PUSSYCAT DOLLS FEAT. BUSTA RHYMES,3,LUKE CHRISTOPHER - LOT TO LEARN,3
ZEDD FEAT. HAYLEY WILLIAMS,3,MGK - MISS SUNSHINE,3
OWL CITY,3,JONAS BROTHERS - ONLY HUMAN,3
DURAN DURAN,3,OLLY MURS - DEAR DARLIN',3
BRYAN MCFADDEN,3,OLLY MURS - WRAPPED UP,3
LADY GAGA & BRADLEY COOPER,3,TYLA - WATER,3
ROBIN SCHULZ,3,AVRIL LAVIGNE - COMPLICATED,3
WALKING ON CARS,3,AVRIL LAVIGNE - SK8TER BOI (SKATER BOY),3
RIO REISER,3,FREYA RIDINGS - CASTLES,3
BLUE OCTOBER,3,NO DOUBT - HEY BABY,3
"FELIX JAEHN, RAY DALTON",3,ALLE FARBEN FEAT. KIDDO - ALRIGHT,3
SIA & DAVID GUETTA,3,SNOW PATROL - CHASING CARS,3
LIFEHOUSE,3,ADAM LAMBERT - WHATAYA WANT FROM ME,3
JAMES MORRISON FEAT. NELLY FURTADO,3,TRAIN - DROPS OF JUPITER (TELL ME),3
RICKY MARTIN & CHRISTINA AGUILERA,3,JACK JOHNSON - UPSIDE DOWN,3
CHER,3,VAN HALEN - JUMP,3
GAMPER & DADONI FEAT. EMILY ROBERTS,3,AXWELL ^ INGROSSO FEAT. TREVOR GUTHRIE - DREAMER,3
24KGOLDN FEAT. IANN DIOR,3,TWENTY ONE PILOTS - STRESSED OUT,3
PRINCE AND THE REVOLUTION,3,TWENTY ONE PILOTS - RIDE,3
CHARLIE PUTH,3,SUNRISE AVENUE - FAIRYTALE GONE BAD,3
YAZOO,3,KYLIE MINOGUE - CAN'T GET YOU OUT OF MY HEAD,3
WIZ KHALIFA FEAT. CHARLIE PUTH,3,IMAGINE DRAGONS - DEMONS,3
GABRIELLE,3,KEANE - THIS IS THE LAST TIME,3
SHABOOZEY | MYLES SMITH,3,MEDUZA & BECKY HILL & GOODBOYS - LOSE CONTROL,3
FLORENCE & THE MACHINE,3,ROBIN SCHULZ & WES - ALANE,3
JOURNEY,3,LENE MARLIN - SITTING DOWN HERE,3
YEARS & YEARS,3,EMELI SANDÉ - SHINE,3
ROBIN SCHULZ FEAT. JASMINE THOMPSON,3,MOBY - LIFT ME UP,3
JASON MRAZ,3,JORDIN SPARKS - NO AIR,3
PEGGY GOU,3,MICHEL TELÓ - AI SE EU TE PEGO,3
THE CRANBERRIES,3,KATY PERRY - ROAR,3
LIMP BIZKIT,3,BLACK EYED PEAS X OZUNA X J. REY SOUL - MAMACITA,3
JOHN MAYER,3,DIE TOTEN HOSEN - UNTER DEN WOLKEN,3
RAY DALTON  X ALVARO SOLER,3,GLASPERLENSPIEL - GEILES LEBEN,3
VILLE VALO & NATALIA AVELON,3,ROBIN SCHULZ & FELIX JAEHN FEAT. ALIDA - ONE MORE TIME (FEAT. ALIDA),3
ROBIN SCHULZ X FAST BOY,3,NELLY FEAT. KELLY ROWLAND - DILEMMA,3
DAVID BISBAL,3,NEWTON FAULKNER - DREAM CATCH ME,3
DAFT PUNK,3,COUNTING CROWS - MR. JONES,3
SIMPLE MINDS,3,NATASHA BEDINGFIELD - UNWRITTEN,3
KATRINA & THE WAVES,3,NATASHA BEDINGFIELD - POCKETFUL OF SUNSHINE,3
PRINCE,3,JON BON JOVI - IT'S MY LIFE,3
LIGHTHOUSE FAMILY,3,HALSEY - YOU SHOULD BE SAD,3
ACE OF BASE,3,THE PUSSYCAT DOLLS FEAT. BUSTA RHYMES - DON'T CHA,3
THE ROLLING STONES,3,ZEDD FEAT. HAYLEY WILLIAMS - STAY THE NIGHT,3
MARTIN SOLVEIG & DRAGONETTE,3,OWL CITY - FIREFLIES,3
IMANY,3,BRYAN MCFADDEN - REAL TO ME,3
NENA,3,LADY GAGA & BRADLEY COOPER - SHALLOW,3
JUSTIN BIEBER FEAT. ED SHEERAN,3,KERI HILSON - I LIKE,3
CULTURE BEAT,3,KERI HILSON - PRETTY GIRL ROCK,3
LUIS FONSI FEAT. DEMI LOVATO,3,TOVE LO - COOL GIRL,3
THE RASMUS,3,MEGHAN TRAINOR - ALL ABOUT THAT BASS,3
ZAYN & TAYLOR SWIFT,3,LENNY KRAVITZ - I'LL BE WAITING,3
ROBIN SCHULZ & DENNIS LLOYD,3,KELVIN JONES - CALL YOU HOME,3
FELIX JAEHN | JHART,3,ROBIN SCHULZ - SUN WILL SHINE,3
JUANES,3,WALKING ON CARS - SPEEDING CARS,3
MC HAMMER,3,BLUE OCTOBER - JUMP ROPE,3
PASSENGER,3,"FELIX JAEHN, RAY DALTON - CALL IT LOVE",3
GNASH FEAT. OLIVIA O'BRIEN,3,ANASTACIA - ONE DAY IN YOUR LIFE,3
JENNIFER LOPEZ FEAT. STYLES & JADAKISS,3,SIA & DAVID GUETTA - FLOATING THROUGH SPACE,3
CHRISTINA MILIAN,3,LIFEHOUSE - HALFWAY GONE,3
JAMIROQUAI,3,JAMES MORRISON FEAT. NELLY FURTADO - BROKEN STRINGS,3
ZERB & SOFIYA NZAU,3,ANNE-MARIE - CIAO ADIOS,3
SHAWN MENDES & CAMILA CABELLO,3,RICKY MARTIN & CHRISTINA AGUILERA - NOBODY WANTS TO BE LONELY,3
K'NAAN,3,LORDE - ROYALS,3
HUEY LEWIS & THE NEWS,3,CAMILA CABELLO - LIAR,3
FETTES BROT,3,GAMPER & DADONI FEAT. EMILY ROBERTS - BITTERSWEET SYMPHONY,3
2RAUMWOHNUNG,3,24KGOLDN FEAT. IANN DIOR - MOOD,3
AYA NAKAMURA,3,WIZ KHALIFA FEAT. CHARLIE PUTH - SEE YOU AGAIN,3
DRAKE,3,SHABOOZEY | MYLES SMITH - BLINK TWICE,3
CRO,3,ALOE BLACC - I NEED A DOLLAR,3
THE KID LAROI,3,JOURNEY - DON'T STOP BELIEVIN',3
ECHOSMITH,3,YEARS & YEARS - KING,3
ALICE MERTON,3,ROBIN SCHULZ FEAT. JASMINE THOMPSON - SUN GOES DOWN,3
ABC,3,DEPECHE MODE - ENJOY THE SILENCE,3
ASAF AVIDAN,3,DEPECHE MODE - PRECIOUS,3
MARIA GADÚ,3,MADCON - BEGGIN,3
JONAS BLUE FEAT. JACK & JACK,3,MELANIE C - FIRST DAY OF MY LIFE,3
THE CURE,3,PEGGY GOU - (IT GOES LIKE) NANANA,3
GORILLAZ,3,JOHN MAYER - YOUR BODY IS A WONDERLAND,3
EVANESCENCE,3,RAY DALTON  X ALVARO SOLER - MANILA,3
THE SCRIPT FEAT. WILL.I.AM,3,VILLE VALO & NATALIA AVELON - SUMMER WINE,3
FRANK POPP ENSEMBLE,3,PHARRELL WILLIAMS - HAPPY,3
TOM WALKER,3,PHARRELL WILLIAMS - FREEDOM,3
ALESSIA CARA,3,ROBIN SCHULZ X FAST BOY - MILLION GOOD REASONS,3
DAVID GUETTA & ONEREPUBLIC,3,JAIN - COME,3
JANET JACKSON,3,DAVID BISBAL - SILENCIO,3
KATY PERRY FEAT. SKIP MARLEY,3,RED HOT CHILI PEPPERS - DANI CALIFORNIA,3
SEAL,3,RED HOT CHILI PEPPERS - BY THE WAY,3
JAMES BAY,3,RED HOT CHILI PEPPERS - CALIFORNICATION,3
SHANIA TWAIN,3,RED HOT CHILI PEPPERS - SNOW (HEY OH),3
THE STRUMBELLAS,3,MABEL - DON'T CALL ME UP,3
KLINGANDE,3,GOSSIP - HEAVY CROSS (RICHTIG: POP GOES THE WORLD),3
JUSTIN BIEBER,3,KATRINA & THE WAVES - WALKING ON SUNSHINE,3
RICK SPRINGFIELD,3,ECHT - WEINST DU,3
TIME SQUARE FEAT. XAVIER RUDD,3,DANIEL MERRIWEATHER - IMPOSSIBLE,3
AMANDA MARSHALL,3,MARTIN SOLVEIG & DRAGONETTE - HELLO,3
JUSTIN BIEBER FEAT. DANIEL CAESAR & GIVEON,3,IMANY - DON'T BE SO SHY,3
KATE BUSH,3,JUSTIN BIEBER FEAT. ED SHEERAN - LOVE YOURSELF,3
SAM FELDT FEAT. RANI,3,LUIS FONSI FEAT. DEMI LOVATO - ÉCHAME LA CULPA,3
WALK THE MOON,3,ZAYN & TAYLOR SWIFT - I DON'T WANNA LIVE FOREVER (FIFTY SHADES DARKER),3
SIA FEAT. SEAN PAUL,3,ROBIN SCHULZ & DENNIS LLOYD - YOUNG RIGHT NOW,3
THE DANDY WARHOLS,3,FELIX JAEHN | JHART - PRIDE,3
PANIC! AT THE DISCO,3,MC HAMMER - U CAN'T TOUCH THIS,3
VANESSA CARLTON,3,"GNASH FEAT. OLIVIA O'BRIEN - I HATE U, I LOVE U",3
CAMOUFLAGE,3,JENNIFER LOPEZ FEAT. STYLES & JADAKISS - JENNY FROM THE BLOCK,3
DAVID GUETTA FEAT. SAM MARTIN,3,CHRISTINA MILIAN - WHEN YOU LOOK AT ME,3
KLANGKARUSSELL,3,ZERB & SOFIYA NZAU - MWAKI,3
NELLY,3,SHAWN MENDES & CAMILA CABELLO - SEÑORITA,3
MARY MARY,3,K'NAAN - WAVIN' FLAG,3
PORTISHEAD,3,2RAUMWOHNUNG - 36 GRAD,3
ELI,3,AYA NAKAMURA - DJADJA,3
RICKY MARTIN,3,BLUE - ALL RISE,3
ALLE FARBEN FEAT. POLLYANNA,3,BLUE - U MAKE ME WANNA,3
DARYL HALL & JOHN OATES,3,MATT SIMONS - CATCH & RELEASE,3
GWEN STEFANI FEAT. AKON,3,LUKAS GRAHAM - LOVE SOMEONE,3
SAM SMITH & NORMANI,3,MATTAFIX - BIG CITY LIFE,3
JONAS BLUE FEAT. DAKOTA,3,CRO - EASY,3
KAROL G,3,MUSE - UNDISCLOSED DESIRES,3
SOPHIE B. HAWKINS,3,THE KID LAROI - WITHOUT YOU,3
MASSIVE ATTACK,3,ECHOSMITH - COOL KIDS,3
FAITHLESS,3,ALICE MERTON - NO ROOTS,3
VANESSA AMOROSI,3,ASAF AVIDAN - ONE DAY (RECKONING SONG),3
JULIAN PERRETTA,3,MARIA GADÚ - SHIMBALAIÊ,3
THE 1975,3,JONAS BLUE FEAT. JACK & JACK - RISE,3
FATBOY SLIM,3,JESSIE J - NOBODY'S PERFECT,3
IL CIVETTO,3,GORILLAZ - FEEL GOOD INC.,3
MARC COHN,3,EVANESCENCE - BRING ME TO LIFE,3
MARY J. BLIGE & U2,3,THE SCRIPT FEAT. WILL.I.AM - HALL OF FAME,3
FRENSHIP & EMILY WARREN,3,DEAN LEWIS - HOW DO I SAY GOODBYE,3
SHERYL CROW,3,FRANK POPP ENSEMBLE - HIP TEENS DON'T WEAR BLUE JEANS,3
MONCRIEFF,3,ALESSIA CARA - SCARS TO YOUR BEAUTIFUL,3
LEANN RIMES,2,DAVID GUETTA & ONEREPUBLIC - I DON'T WANNA WAIT,3
CAESARS,2,KATY PERRY FEAT. SKIP MARLEY - CHAINED TO THE RHYTHM,3
AVICII | ELLE KING,2,JAMES BAY - HOLD BACK THE RIVER,3
RUN-D.M.C.,2,SHANIA TWAIN - KA-CHING!,3
ALLE FARBEN | MAJESTIC,2,KLINGANDE - JUBEL,3
STARSHIP,2,TIME SQUARE FEAT. XAVIER RUDD - FOLLOW THE SUN,3
DNA FEAT. SUZANNE VEGA,2,JUSTIN BIEBER FEAT. DANIEL CAESAR & GIVEON - PEACHES,3
REGARD,2,SAM FELDT FEAT. RANI - POST MALONE,3
HADDAWAY,2,WALK THE MOON - SHUT UP AND DANCE,3
UGLY KID JOE,2,MIKA - GRACE KELLY,3
NEA,2,SIA FEAT. SEAN PAUL - CHEAP THRILLS,3
EIFFEL 65,2,THE DANDY WARHOLS - BOHEMIAN LIKE YOU,3
CULTURE CLUB,2,VANESSA CARLTON - A THOUSAND MILES,3
STACIE ORRICO,2,STEFANIE HEINZMANN - DIGGIN' IN THE DIRT,3
TEARS FOR FEARS,2,KLANGKARUSSELL - SONNENTANZ,3
FREUNDESKREIS,2,SIMPLE PLAN - YOUR LOVE IS A LIE,3
SELENA GOMEZ | BENNY BLANCO | GRACIE ABRAMS,2,MARY MARY - SHACKLES,3
TASMIN ARCHER,2,EMPIRE OF THE SUN - WALKING ON A DREAM,3
TAIO CRUZ FEAT. KYLIE MINOGUE,2,ELI - CHANGE YOUR MIND,3
CALVIN HARRIS FEAT. SAM SMITH,2,ALLE FARBEN FEAT. POLLYANNA - LET IT RAIN DOWN,3
B.O.B FEAT. BRUNO MARS,2,GWEN STEFANI FEAT. AKON - THE SWEET ESCAPE,3
THE HOOTERS,2,SAM SMITH & NORMANI - DANCING WITH A STRANGER,3
FAUL & WAD AD VS. PNAU,2,JONAS BLUE FEAT. DAKOTA - FAST CAR,3
PETER SCHILLING,2,KAROL G - SI ANTES TE HUBIERA CONOCIDO,3
SALT'N PEPA,2,VANESSA AMOROSI - ABSOLUTELY EVERYBODY,3
OPM,2,JULIAN PERRETTA - MIRACLE,3
JUNGLE,2,THE 1975 - CHOCOLATE,3
BLACK M,2,IL CIVETTO - RIO-REISER-PLATZ,3
THE WHITE STRIPES,2,MARY J. BLIGE & U2 - ONE,3
THE TING TINGS,2,FRENSHIP & EMILY WARREN - CAPSIZE,3
SIMPLE PLAN FEAT. NATASHA BEDINGFIELD,2,MONCRIEFF - WARM,3
CHUMBAWAMBA,2,SIA - CHANDELIER,2
MADCON FEAT. KELLY ROWLAND,2,LEANN RIMES - CAN'T FIGHT THE MOONLIGHT (THEME),2
MANÁ,2,GREEN DAY - LAST OF THE AMERICAN GIRLS,2
ICONA POP,2,GREEN DAY - OH LOVE,2
THE CHAINSMOKERS,2,GREEN DAY - WAKE ME UP WHEN SEPTEMBER ENDS,2
THE LAST GOODNIGHT,2,2PAC - CALIFORNIA LOVE,2
PULP,2,HOZIER - TAKE ME TO CHURCH,2
CYRIL | JAMES BLUNT,2,CAESARS - JERK IT OUT,2
FOOLS GARDEN,2,AVICII | ELLE KING - LET’S RIDE AWAY,2
ULTRAVOX,2,ROBBIE WILLIAMS - SOMETHING BEAUTIFUL,2
IMAGINE DRAGONS | LEAGUE OF LEGENDS,2,ROBBIE WILLIAMS - THE ROAD TO MANDALAY,2
ALFA,2,ROBBIE WILLIAMS - SUPREME,2
JOAN JETT & THE BLACKHEARTS,2,LOI - THE WAY I WANT IT,2
NEW ORDER,2,LOI - NEWS,2
T.A.T.U.,2,LOI - GOLD,2
CLAUDE,2,ALLE FARBEN | MAJESTIC - FROM DISCO TO DISCO,2
MARTIN JENSEN,2,STARSHIP - WE BUILT THIS CITY,2
LANA DEL REY,2,LENA - DON'T LIE TO ME,2
MACKLEMORE & RYAN LEWIS FEAT. RAY DALTON,2,ZOE WEES - CONTROL,2
EZIO,2,ELLIE GOULDING - ON MY MIND,2
NINA CHUBA,2,ELLIE GOULDING - STILL FALLING FOR YOU,2
JUSTIN JESSO,2,ABOR & TYNNA - BALLER,2
LESLIE CLIO,2,ARIANA GRANDE - NO TEARS LEFT TO CRY,2
PITBULL FEAT. KE$HA,2,A-HA - FOOT OF THE MOUNTAIN,2
"DAVID GUETTA, ANNE-MARIE & COI LERAY",2,SIXPENCE NONE THE RICHER - KISS ME,2
POISON,2,SIXPENCE NONE THE RICHER - THERE SHE GOES,2
SASHA,2,ED SHEERAN - SHAPE OF YOU,2
SIGMA,2,ED SHEERAN - A LITTLE MORE,2
SANTIGOLD,2,TAYLOR SWIFT - SHAKE IT OFF,2
CHRISTOPHE MAÉ,2,NELLY FURTADO - MANOS AL AIRE,2
FERGIE,2,NELLY FURTADO - PROMISCUOUS,2
COLDPLAY | LITTLE SIMZ | BURNA BOY | ELYANNA | TINI,2,NELLY FURTADO - MANEATER,2
