Artist,Times Played,Artist - Song,Times Played
MARY J. BLIGE,3,CYRIL X JAMES BLUNT - TEARS DRY TONIGHT,3
DNCE,3,LA BOUCHE - BE MY LOVER,3
CLEAN BANDIT AND MABEL FEAT. 24KGOLDN,2,BILL MEDLEY & JENNIFER WARNES - I'VE HAD THE TIME OF MY LIFE,3
ALANNAH MYLES,2,STROMAE FEAT. POMME - MA MEILLEURE ENNEMIE,3
LOREEN,2,MELANIE C - FIRST DAY OF MY LIFE,3
DON HENLEY,2,SCATMAN JOHN - SCATMAN (SKI-BA-BOP-BA-DOP-BOP),3
ROBIN SCHULZ & FELIX JAEHN FEAT. ALIDA,2,SMASH MOUTH - ALL STAR,3
IMANY,2,RUFUS AND CHAKA KHAN - AIN'T NOBODY,3
GRACIE ABRAMS,2,RAYE FEAT. 070 SHAKE - ESCAPISM,3
RUDIMENTAL FEAT. MACKLEMORE JESS GLYNNE & DAN CAPLEN,2,TOM GREGORY - RIVER,3
THE VERVE,2,WINCENT WEISS - MUSIK SEIN,3
ALEC BENJAMIN,2,MARSHMELLO & JONAS BROTHERS - SLOW MOTION,3
EVANESCENCE,2,EMILIANA TORRINI - JUNGLE DRUM,3
JAX JONES & ZOE WEES,2,MARY J. BLIGE - FAMILY AFFAIR,3
BILLY IDOL,2,DNCE - CAKE BY THE OCEAN,3
THE AVENER,2,CLEAN BANDIT AND MABEL FEAT. 24KGOLDN - TICK TOCK,2
THUNDER JACKSON,2,ALANNAH MYLES - BLACK VELVET,2
TAL BACHMAN,2,LOREEN - EUPHORIA,2
JOJO,2,DON HENLEY - THE BOYS OF SUMMER,2
VIZE & TOM GREGORY,2,MAROON 5 - THIS LOVE,2
KATZENJAMMER,2,MAROON 5 - MEMORIES,2
BLUE & ELTON JOHN,2,KATY PERRY - TEENAGE DREAM,2
PINK FEAT. NATE RUESS,2,QUEEN - ANOTHER ONE BITES THE DUST,2
SHABOOZEY | MYLES SMITH,2,IMANY - DON'T BE SO SHY,2
JULIAN PERRETTA,2,MARK AMBOR - WHO KNOWS,2
JERMAINE JACKSON & PIA ZADORA,2,ONEREPUBLIC - STOP AND STARE,2
SPILLER,2,ONEREPUBLIC - WEST COAST,2
CHAKA KHAN & RUFUS,2,GREEN DAY - WAKE ME UP WHEN SEPTEMBER ENDS,2
PINK FEAT. INDIGO GIRLS,2,GREEN DAY - BASKET CASE,2
ELTON JOHN & BRITNEY SPEARS,2,GRACIE ABRAMS - THAT'S SO TRUE,2
JAX JONES X ZOE WEES,2,RUDIMENTAL FEAT. MACKLEMORE JESS GLYNNE & DAN CAPLEN - THESE DAYS,2
IMAGINE DRAGONS X J.I.D,2,ARIANA GRANDE - NO TEARS LEFT TO CRY,2
VAN HALEN,2,DIE ÄRZTE - JUNGE,2
YOUNOTUS & LAVINIA,2,DIE ÄRZTE - M&F,2
TEXAS,2,PET SHOP BOYS - GO WEST,2
AALIYAH,2,PET SHOP BOYS - WEST END GIRLS,2
PURPLE DISCO MACHINE FEAT. EYELAR,2,PET SHOP BOYS - SE A VIDA E (THAT'S THE WAY LIFE IS),2
SILBERMOND,2,PET SHOP BOYS - IT'S A SIN,2
DAVID GUETTA FEAT. KELLY ROWLAND,2,LEONY - SOMEWHERE IN BETWEEN,2
BLINK-182,2,AVA MAX - SO AM I,2
MADNESS,2,JASON MRAZ - HAVE IT ALL,2
HOOBASTANK,2,AVICII - WAKE ME UP,2
EMELI SANDÉ,2,AVICII - WAITING FOR LOVE,2
ALVARO SOLER X TOPIC,2,MICHAEL PATRICK KELLY - WONDERS,2
SHAKIRA & WYCLEF JEAN,2,JENNIFER LOPEZ - LET'S GET LOUD,2
MICHAEL SEMBELLO,2,JENNIFER LOPEZ - ON THE FLOOR,2
VENGABOYS,2,JENNIFER LOPEZ - WAITING FOR TONIGHT,2
MEREDITH BROOKS,2,PINK - BLOW ME (ONE LAST KISS),2
2PAC,2,PINK - TRUSTFALL,2
JOHN FARNHAM,2,PINK - SO WHAT,2
YOUNOTUS & JANIECK FEAT. SENEX,2,THE VERVE - BITTER SWEET SYMPHONY,2
JOHN LEGEND,2,NICO SANTOS - ROOFTOP,2
TASMIN ARCHER,2,TINA TURNER - WE DON'T NEED ANOTHER HERO,2
SPLIFF,2,TINA TURNER - PRIVATE DANCER,2
LIMP BIZKIT,2,ERASURE - OH L'AMOUR,2
MAXIMO PARK,2,LADY GAGA - BORN THIS WAY,2
4 THE CAUSE,2,ALEC BENJAMIN - LET ME DOWN SLOWLY,2
YAZOO,2,MILEY CYRUS - FLOWERS,2
NOAH KAHAN,2,BACKSTREET BOYS - EVERYBODY (BACKSTREET'S BACK),2
NELLY,2,BACKSTREET BOYS - LARGER THAN LIFE,2
"ISRAEL ""IZ"" KAMAKAWIWO'OLE",2,BACKSTREET BOYS - AS LONG AS YOU LOVE ME,2
ALEX WARREN WITH JELLY ROLL,2,EVANESCENCE - MY IMMORTAL,2
SONIQUE,2,JAMES BLUNT - YOU'RE BEAUTIFUL,2
JC STEWART,2,JAMES BLUNT - STAY THE NIGHT,2
MARIAH CAREY,2,JAX JONES & ZOE WEES - NEVER BE LONELY,2
ULTRAVOX,2,NO DOUBT - HEY BABY,2
SAFRI DUO,2,NO DOUBT - DON'T SPEAK,2
NEW ORDER,2,THE WEEKND - BLINDING LIGHTS,2
NATASHA BEDINGFIELD,2,CYNDI LAUPER - TRUE COLORS,2
SHOUSE,2,CYNDI LAUPER - GIRLS JUST WANT TO HAVE FUN,2
ONE DIRECTION,2,REA GARVEY - WILD LOVE,2
MATT SIMONS,2,OASIS - WONDERWALL,2
SHAWN MENDES FEAT. CAMILA CABELLO,2,DUA LIPA - DON'T START NOW,2
EAGLE-EYE CHERRY,2,THE AVENER - FADE OUT LINES,2
DONNA LEWIS,2,THUNDER JACKSON - SPOONFED DESIRE,2
AMY MACDONALD,2,MADONNA - THE POWER OF GOOD-BYE,2
KIM WILDE,2,MADONNA - FROZEN,2
REEL 2 REAL,2,MADONNA - LIKE A PRAYER,2
VISAGE,2,MADONNA - LA ISLA BONITA,2
BRYAN ADAMS & ROD STEWART & STING,2,GEORGE MICHAEL - FAITH,2
TEN SHARP,2,MICHAEL JACKSON - THEY DON'T CARE ABOUT US,2
DAVINA MICHELLE,2,MICHAEL JACKSON - BILLIE JEAN,2
MARY J. BLIGE & U2,2,MICHAEL JACKSON - MAN IN THE MIRROR,2
ERIC CARMEN,2,MILKY CHANCE - STOLEN DANCE,2
KYGO FEAT. WHITNEY HOUSTON,2,DEPECHE MODE - PERSONAL JESUS,2
KYGO FEAT. TINA TURNER,2,ROBBIE WILLIAMS - TRIPPING,2
FAMILY OF THE YEAR,2,TAL BACHMAN - SHE'S SO HIGH,2
ATC,2,JOJO - LEAVE (GET OUT),2
THE CALLING,2,HARRY STYLES - SIGN OF THE TIMES,2
UDO LINDENBERG FEAT. APACHE 207,2,VIZE & TOM GREGORY - NEVER LET ME DOWN,2
WHAM!,2,KELLY CLARKSON - BREAKAWAY,2
MICHAEL ANDREWS FEAT. GARY JULES,2,KATZENJAMMER - I WILL DANCE (WHEN I WALK AWAY),2
PERSIA HOLDER,2,SUGABABES - OVERLOAD,2
MADCON,2,SUGABABES - PUSH THE BUTTON,2
WIZ KHALIFA FEAT. CHARLIE PUTH,2,HERBERT GRÖNEMEYER - WAS SOLL DAS,2
NORAH JONES,2,HERBERT GRÖNEMEYER - MÄNNER,2
BLACK EYED PEAS,2,BLUE & ELTON JOHN - SORRY SEEMS TO BE THE HARDEST WORD,2
LENE MARLIN,2,PINK FEAT. NATE RUESS - JUST GIVE ME A REASON,2
HANSON,2,HOZIER - TAKE ME TO CHURCH,2
NICK KAMEN,2,SHABOOZEY | MYLES SMITH - BLINK TWICE,2
CUTTING CREW,2,ALL SAINTS - BLACK COFFEE,2
WAMDUE PROJECT,2,AVRIL LAVIGNE - NOBODY'S HOME,2
ALAN WALKER,2,AVRIL LAVIGNE - SK8TER BOI,2
MELISSA ETHERIDGE,2,JULIAN PERRETTA - MIRACLE,2
WHITESNAKE,2,BEYONCÉ - TEXAS HOLD 'EM,2
KRAFTKLUB,2,BEYONCÉ - IRREPLACEABLE,2
MARK MORRISON,2,R.E.M. - IMITATION OF LIFE,2
PURPLE DISCO MACHINE & SOPHIE AND THE GIANTS,2,JERMAINE JACKSON & PIA ZADORA - WHEN THE RAIN BEGINS TO FALL,2
PASSENGER,2,SPILLER - GROOVE JET (IF THIS AIN'T LOVE),2
MÅNESKIN,2,LOST FREQUENCIES - ARE YOU WITH ME,2
THE FARM,2,U2 - I STILL HAVEN'T FOUND WHAT I'M LOOKING FOR,2
EUROPE,2,ED SHEERAN - GALWAY GIRL,2
EMILIA,2,ALVARO SOLER - LA CINTURA,2
BROOKE FRASER,2,ALVARO SOLER - LA LIBERTAD,2
ROBIN SCHULZ FEAT. WES,2,CHAKA KHAN & RUFUS - AIN'T NOBODY,2
BAKERMAT,2,JONAS BROTHERS - WHAT A MAN GOTTA DO,2
ICH & ICH,2,PINK FEAT. INDIGO GIRLS - DEAR MR. PRESIDENT,2
LUIS FONSI FEAT. DEMI LOVATO,2,JUSTIN TIMBERLAKE - MIRRORS,2
ANNE-MARIE,2,JUSTIN TIMBERLAKE - CAN'T STOP THE FEELING!,2
EMINEM FEAT. RIHANNA,2,MOBY - WHY DOES MY HEART FEEL SO BAD,2
TRACY CHAPMAN,2,MOBY - LIFT ME UP,2
TOBY ROMEO X YOUNOTUS,2,CHAPPELL ROAN - THE SUBWAY,2
THE ROLLING STONES,2,SNOW PATROL - RUN,2
HUEY LEWIS & THE NEWS,2,ELTON JOHN & BRITNEY SPEARS - HOLD ME CLOSER,2
BELLINI,2,JAX JONES X ZOE WEES - NEVER BE LONELY,2
THE PROCLAIMERS,2,IMAGINE DRAGONS X J.I.D - ENEMY,2
DANIEL POWTER,2,BRUNO MARS - MARRY YOU,2
BOB MARLEY & THE WAILERS,2,LEWIS CAPALDI - SOMEONE YOU LOVED,2
GABRIELLA CILMI,2,LEWIS CAPALDI - FORGET ME,2
JESSIE J,2,REAMONN - STAR,2
RAY PARKER JR.,2,YOUNOTUS & LAVINIA - CANYONS,2
FAITHLESS,2,ANASTACIA - PAID MY DUES,2
JOHN NEWMAN,2,ANASTACIA - ONE DAY IN YOUR LIFE,2
GOOD CHARLOTTE,2,MEGHAN TRAINOR - MADE YOU LOOK,2
PAOLO NUTINI,2,TEXAS - SUMMER SON,2
THE CONNELLS,2,COLDPLAY - CLOCKS,2
PAT BENATAR,2,CLUESO - FLUGMODUS,2
BRONSKI BEAT,2,CLUESO - DEJA VU,2
FRANKIE GOES TO HOLLYWOOD,2,AALIYAH - MORE THAN A WOMAN,2
THE SCORPIONS,2,SASHA - IF YOU BELIEVE,2
TOKIO HOTEL,2,PURPLE DISCO MACHINE FEAT. EYELAR - DOPAMINE,2
SKAAR,2,DURAN DURAN - WILD BOYS,2
LAID BACK,2,DURAN DURAN - ORDINARY WORLD,2
MARILLION,2,TATE MCRAE - SHE'S ALL I WANNA BE,2
CRAIG DAVID,2,SHAWN MENDES - NERVOUS,2
SIMPLE MINDS,2,DEAN LEWIS - HOW DO I SAY GOODBYE,2
THE RASMUS,2,CAMILA CABELLO - DON'T GO YET,2
BRANDY & MONICA,2,MAX GIESINGER - WENN SIE TANZT,2
PHIL COLLINS & PHILIP BAILEY,2,MAX GIESINGER - QUIZ BAD IN DER MENGE / MAX GIESINGER / WENN SIE TANZT,2
BRUCE SPRINGSTEEN,2,WIR SIND HELDEN - DENKMAL,2
KLINGANDE,2,P!NK - ALL I KNOW SO FAR,2
TEXAS LIGHTNING,2,LINKIN PARK - BREAKING THE HABIT,2
NEW RADICALS,2,SPICE GIRLS - VIVA FOREVER,2
INCUBUS,2,DAVID GUETTA FEAT. KELLY ROWLAND - WHEN LOVE TAKES OVER,2
SZA & JUSTIN TIMBERLAKE,2,BLINK-182 - I MISS YOU,2
MR. BIG,2,TLC - WATERFALLS,2
DARIO G,2,ERIC PRYDZ - CALL ON ME,2
SCISSOR SISTERS,2,ZOE WEES - GIRLS LIKE US,2
BRUCE HORNSBY,2,MADNESS - OUR HOUSE,2
ZAYN & SIA,2,HOOBASTANK - THE REASON,2
MURRAY HEAD,2,STING - FIELDS OF GOLD,2
FOREIGNER,2,JANET JACKSON - WHOOPS NOW,2
ELTON JOHN & GEORGE MICHAEL,2,ZARA LARSSON - CAN'T TAME HER,2
THE KID LAROI,2,ALVARO SOLER X TOPIC - SOLO PARA TI,2
KYGO X ONEREPUBLIC,2,SHAKIRA & WYCLEF JEAN - HIPS DON'T LIE,2
JOSHUA KADISON,2,GENESIS - I CAN'T DANCE,2
GLOCKENBACH FEAT. DECLAN J DONOVAN,2,GENESIS - INVISIBLE TOUCH,2
SEBASTIAN SCHUB,2,FREDDIE MERCURY - I WAS BORN TO LOVE YOU,2
PANIC! AT THE DISCO,2,FREDDIE MERCURY - LIVING ON MY OWN,2
MARTIN GARRIX FEAT. BONO & THE EDGE,2,MICHAEL SEMBELLO - MANIAC,2
MASTER KG FEAT. NOMCEBO ZIKODE,2,VENGABOYS - WE'RE GOING TO IBIZA,2
RICHARD MARX,2,MEREDITH BROOKS - BITCH,2
HADDAWAY,2,2PAC - CHANGES,2
GALA,2,JOHN FARNHAM - YOU'RE THE VOICE,2
TOM ODELL,2,PHARRELL WILLIAMS - HAPPY,2
GUNS'N'ROSES,2,ROXETTE - IT MUST HAVE BEEN LOVE,2
KT TUNSTALL,2,ROXETTE - JOYRIDE,2
R3HAB X MICHAEL PATRICK KELLY X SHAGGY,2,ROXETTE - FADING LIKE A FLOWER,2
MARLON ROUDETTE,2,ROXETTE - MILK AND TOAST AND HONEY,2
JAX JONES & CALUM SCOTT,2,YOUNOTUS & JANIECK FEAT. SENEX - NARCOTIC,2
USHER,2,AEROSMITH - I DON'T WANT TO MISS A THING,2
LOONA,2,SPLIFF - DÉJÀ VU,2
TIMBALAND & ONEREPUBLIC,2,MABEL - MAD LOVE,2
SUZANNE VEGA,2,MABEL - DON'T CALL ME UP,2
FICTION FACTORY,2,MAXIMO PARK - BOOKS FROM BOXES,2
THE COMMUNARDS,2,SOMBR - BACK TO FRIENDS,2
OZZY OSBOURNE,2,4 THE CAUSE - STAND BY ME,2
DAVID GUETTA & BEBE REXHA,2,YAZOO - DON'T GO,2
LORDE,2,NOAH KAHAN - STICK SEASON,2
LOST FREQUENCIES X ELLEY DUHÉ X X AMBASSADORS,2,NELLY - OVER AND OVER,2
LEVKA,2,NIK KERSHAW - WOULDN'T IT BE GOOD,2
MIKA,2,OLIVIA RODRIGO - DRIVER’S LICENSE,2
LEANN RIMES,2,ALEX WARREN WITH JELLY ROLL - BLOODLINE,2
MANESKIN,2,IMAGINE DRAGONS - ON TOP OF THE WORLD,2
EROS RAMAZZOTTI & TINA TURNER,2,"SHAKIRA - WHENEVER, WHEREVER",2
LEONA LEWIS,2,SONIQUE - SKY,2
ALCAZAR,2,JC STEWART - I NEED YOU TO HATE ME,2
BLINK 182,1,MARK FORSTER - AU REVOIR,2
FELIX JAEHN & SHOUSE,1,BLUE - U MAKE ME WANNA,2
PORTUGAL THE MAN,1,SAFRI DUO - PLAYED-A-LIVE (PLAYED ALIVE),2
AMANDA MARSHALL,1,BRYAN ADAMS - SUMMER OF '69,2
CLEAN BANDIT & JESS GLYNNE,1,BRYAN ADAMS - (EVERYTHING I DO) I DO IT FOR YOU,2
BTS,1,SHOUSE - LOVE TONIGHT,2
TOPIC & SOFIYA NZAU,1,ONE DIRECTION - STORY OF MY LIFE,2
HURTS,1,STROMAE - ALORS ON DANSE,2
LANA DEL REY,1,CHER - BELIEVE,2
LUIS FONSI/DADDY YANKEE,1,CHER - THE SHOOP SHOOP SONG,2
BLOODHOUND GANG,1,JULI - GEILE ZEIT,2
JONAS BLUE FEAT. DAKOTA,1,NICKELBACK - PHOTOGRAPH,2
ALFA FEAT. MANU CHAO,1,NICKELBACK - WHAT ARE YOU WAITING FOR,2
THE SCRIPT,1,NICKELBACK - IF TODAY WAS YOUR LAST DAY,2
SELENA GOMEZ | BENNY BLANCO | GRACIE ABRAMS,1,STARSHIP - NOTHING'S GONNA STOP US NOW,2
TRAVIE MCCOY,1,STARSHIP - WE BUILT THIS CITY,2
MAJAN | ANAÏS | ENDZONE,1,SHAWN MENDES FEAT. CAMILA CABELLO - SENORITA,2
JONAS BLUE FEAT. JP COOPER,1,EAGLE-EYE CHERRY - SAVE TONIGHT,2
KID ROCK,1,DONNA LEWIS - I LOVE YOU ALWAYS FOREVER,2
JOURNEY,1,BON JOVI - LIVIN' ON A PRAYER,2
JAN HAMMER,1,DERMOT KENNEDY - KISS ME,2
OFENBACH & QUARTERHEAD FEAT. NORMA JEAN MARTINE,1,LENNY KRAVITZ - AGAIN,2
ICEHOUSE,1,RONAN KEATING - LIFE IS A ROLLERCOASTER,2
LILLY WOOD & THE PRICK FEAT. ROBIN SCHULZ,1,RONAN KEATING - WHEN YOU SAY NOTHING AT ALL,2
THE FRAY,1,ACE OF BASE - ALL THAT SHE WANTS,2
SORAYA,1,ACE OF BASE - THE SIGN,2
CONCHITA WURST,1,AMY MACDONALD - THIS IS THE LIFE,2
COMMODORES,1,BRITNEY SPEARS - BABY ONE MORE TIME,2
IZZY BIZU,1,BRITNEY SPEARS - TOXIC,2
KYGO X IMAGINE DRAGONS,1,KIM WILDE - YOU KEEP ME HANGIN' ON,2
THE TING TINGS,1,REEL 2 REAL - I LIKE TO MOVE IT,2
SOUL II SOUL,1,CAMOUFLAGE - THE GREAT COMMANDMENT,2
AVICII FEAT. ROBBIE WILLIAMS,1,ATOMIC KITTEN - ETERNAL FLAME,2
UNDERCOVER,1,VISAGE - FADE TO GREY,2
THE CHAINSMOKERS,1,BRYAN ADAMS & ROD STEWART & STING - ALL FOR LOVE,2
DUKE DUMONT FEAT. JAX JONES,1,TEN SHARP - YOU,2
TANITA TIKARAM,1,DAVINA MICHELLE - NO ONE SAID IT WAS EASY (LYRIX-VERSION),2
FRANCES,1,MARY J. BLIGE & U2 - ONE,2
THE CURE,1,DIDO - THANK YOU,2
BOB SINCLAR,1,JORIS - DAS LEBEN IST...,2
SANTANA FEAT. THE PRODUCT G&B,1,THE CRANBERRIES - ZOMBIE,2
DEXYS MIDNIGHT RUNNERS & THE EMERALD EXPRESS,1,THE CRANBERRIES - DREAMS,2
MARSHMELLO X P!NK X STING,1,ERIC CARMEN - HUNGRY EYES,2
CHARLIE PUTH FEAT. MEGHAN TRAINOR,1,KYGO FEAT. WHITNEY HOUSTON - HIGHER LOVE,2
KYGO FEAT. ELLIE GOULDING,1,KYGO FEAT. TINA TURNER - WHAT'S LOVE GOT TO DO WITH IT,2
THE BELOVED,1,PHIL COLLINS - AGAINST ALL ODDS,2
PAULA ABDUL,1,PHIL COLLINS - YOU'LL BE IN MY HEART,2
COREY HART,1,PHIL COLLINS - CAN'T STOP LOVING YOU,2
ABOR | TYNNA,1,ELLIE GOULDING - BURN,2
AVICII | ALOE BLACC,1,ELLIE GOULDING - LOVE ME LIKE YOU DO,2
JAYMES YOUNG,1,RED HOT CHILI PEPPERS - UNDER THE BRIDGE,2
AURA DIONE,1,TALK TALK - IT'S MY LIFE,2
ETERNAL,1,FAMILY OF THE YEAR - HERO,2
TOM JONES FEAT. MOUSSE T.,1,ATC - AROUND THE WORLD (LA LA LA LA),2
LADY ANTEBELLUM,1,THE CALLING - WHEREVER YOU WILL GO,2
MIDGE URE,1,UDO LINDENBERG FEAT. APACHE 207 - KOMET,2
WES,1,"THE REMBRANDTS - JUST THE WAY IT IS, BABY",2
REA GARVEY FEAT. AMY MACDONALD,1,THE REMBRANDTS - I'LL BE THERE FOR YOU,2
CAPTAIN JACK,1,MICHAEL ANDREWS FEAT. GARY JULES - MAD WORLD,2
RAG'N'BONE MAN,1,PERSIA HOLDER - ECHO,2
CALVIN HARRIS,1,MADCON - BEGGIN,2
ROBYN,1,GUNS N´ ROSES - NOVEMBER RAIN,2
JORDIN SPARKS,1,VELLA - ALL MY LOVE,2
FAST BOY | CLOCKCLOCK,1,ADMT - FUCK YOU,2
CLEAN BANDIT | SEAN PAUL | ANNE-MARIE,1,WIZ KHALIFA FEAT. CHARLIE PUTH - SEE YOU AGAIN,2
ZAZ,1,ASAF AVIDAN - ONE DAY (RECKONING SONG)(WANKELMUT RMX),2
STARDUST,1,LENE MARLIN - SITTING DOWN HERE,2
TINA TURNER KYGO,1,HANSON - MMM BOP,2
CAMEO,1,NICK KAMEN - I PROMISED MYSELF,2
MARIT LARSEN,1,TAKE THAT - RELIGHT MY FIRE,2
BOSSE,1,TAKE THAT - BACK FOR GOOD,2
ÁLVARO SOLER,1,CUTTING CREW - (I JUST) DIED IN YOUR ARMS,2
NATALIE IMBRUGLIA,1,GEORGE EZRA - GREEN GREEN GRASS,2
NELSON,1,CHRISTINA AGUILERA - BEAUTIFUL,2
FUN. FEAT. JANELLE MONÁE,1,FALCO - ROCK ME AMADEUS,2
SKUTH & BAC,1,FALCO - OUT OF THE DARK,2
MICHEL TELÓ,1,SUNRISE AVENUE - LIFESAVER,2
TRAVIS,1,TOTO - AFRICA,2
LIONEL RICHIE,1,SAM SMITH - DIAMONDS,2
THE LUMINEERS,1,WAMDUE PROJECT - KING OF MY CASTLE,2
THE WATERBOYS,1,ALAN WALKER - FADED,2
FOOLS GARDEN,1,WILL SMITH - MEN IN BLACK,2
MARIAH CAREY | KEHLANI | SHENSEEA,1,MILOW - AYO TECHNOLOGY,2
REA GARVEY | VIZE,1,SHAGGY - ANGEL,2
E. M. F.,1,WHITESNAKE - HERE I GO AGAIN,2
BURAK YETER FEAT. DANELLE SANDOVAL,1,SIMPLY RED - SOMETHING GOT ME STARTED,2
RED BOX,1,KRAFTKLUB - SCHIEF IN JEDEM CHOR,2
JAIN,1,MARK MORRISON - RETURN OF THE MACK,2
CYRIL X MOONLIGHT X THE LA'S,1,PURPLE DISCO MACHINE & SOPHIE AND THE GIANTS - HYPNOTIZED,2
SPANDAU BALLET,1,PASSENGER - LET HER GO,2
ROBIN BECK,1,MÅNESKIN - BEGGIN',2
KENNY LOGGINS,1,THE FARM - ALL TOGETHER NOW,2
DJ SNAKE FEAT. JUSTIN BIEBER,1,EUROPE - THE FINAL COUNTDOWN,2
MARYMARY,1,EMILIA - BIG BIG WORLD,2
NENA,1,MR. MISTER - KYRIE,2
PATRICK SWAYZE,1,MR. MISTER - BROKEN WINGS,2
TWENTY 4 SEVEN,1,RIHANNA - ONLY GIRL (IN THE WORLD),2
WALK THE MOON,1,BROOKE FRASER - SOMETHING IN THE WATER,2
MOLOKO,1,ROBIN SCHULZ FEAT. WES - ALANE,2
CHRISTINA AGUILERA/LIL'KIM/MYA & PINK,1,BAKERMAT - ONE DAY (VANDAAG),2
CYRIL & JAMES BLUNT,1,ICH & ICH - SO SOLL ES BLEIBEN,2
CHUMBAWAMBA,1,LUIS FONSI FEAT. DEMI LOVATO - ÉCHAME LA CULPA,2
CHARLIE PUTH,1,EMINEM FEAT. RIHANNA - THE MONSTER,2
EXTREME,1,TOBY ROMEO X YOUNOTUS - WHAT IT FEELS LIKE,2
THE UNDERDOG PROJECT,1,HUEY LEWIS & THE NEWS - THE POWER OF LOVE,2
MARC COHN,1,BELLINI - SAMBA DE JANEIRO,2
WEEKND,1,CULTURE BEAT - INSIDE OUT,2
REGARD | RAYE,1,CULTURE BEAT - MR. VAIN,2
OWL CITY,1,THE PROCLAIMERS - (I'M GONNA BE) 500 MILES,2
FELIX JAEHN & WHITNEY HOUSTON,1,DANIEL POWTER - BAD DAY,2
THE KLF FEAT. TAMMY WYNETTE,1,GABRIELLA CILMI - SWEET ABOUT ME,2
ALLE FARBEN FEAT. JUSTIN JESSO,1,JESSIE J - PRICE TAG,2
SPIN DOCTORS,1,RAY PARKER JR. - GHOSTBUSTERS,2
KUNGS FEAT. COOKIN' ON 3 BURNERS,1,FAITHLESS - INSOMNIA,2
MAÎTRE GIMS,1,JOHN NEWMAN - LOVE ME AGAIN,2
OLIVIA DEAN,1,PAOLO NUTINI - LAST REQUEST,2
DEF LEPPARD,1,THE CONNELLS - '74 - '75,2
NIGHT RANGER,1,PAT BENATAR - LOVE IS A BATTLEFIELD,2
METRO BOOMIN & THE WEEKND & 21 SAVAGE,1,BRONSKI BEAT - SMALLTOWN BOY,2
NELLY FEAT. KELLY ROWLAND,1,FRANKIE GOES TO HOLLYWOOD - RELAX,2
WET WET WET,1,THE SCORPIONS - WIND OF CHANGE,2
EN VOGUE,1,TOKIO HOTEL - DURCH DEN MONSUN,2
DEAN LEWIS ZOE WEES,1,SKAAR - MISSING OUT,2
AMY WINEHOUSE & MARC RONSON,1,LAID BACK - SUNSHINE REGGAE,2
EIFFEL 65,1,MARILLION - KAYLEIGH,2
ROBIN SCHULZ FEAT. MARC SCIBILIA,1,THE RASMUS - IN THE SHADOWS,2
TOM WALKER,1,BRANDY & MONICA - THE BOY IS MINE,2
JESS GLYNNE,1,PHIL COLLINS & PHILIP BAILEY - EASY LOVER,2
BLACK EYED PEAS & JUSTIN TIMBERLAKE,1,KLINGANDE - JUBEL,2
JOE COCKER,1,"TEXAS LIGHTNING - NO, NO, NEVER",2
EDWYN COLLINS,1,SZA & JUSTIN TIMBERLAKE - THE OTHER SIDE,2
ALLE FARBEN X LEWIS THOMPSON FEAT. MAE MULLER,1,MR. BIG - WILD WORLD,2
ALLE FARBEN & JUSTIN JESSO,1,TEARS FOR FEARS - SHOUT,2
YOUNOTUS FEAT. LOUIS III,1,DARIO G - SUNCHYME,2
TAYLOR SWIFT FEAT. POST MALONE,1,SCISSOR SISTERS - I DON'T FEEL LIKE DANCIN,2
JUSTIN BIEBER,1,BRUCE HORNSBY - THE WAY IT IS,2
ROGER SANCHEZ,1,ZAYN & SIA - DUSK TILL DAWN,2
THE DISCO BOYS FEAT. MANFRED MANN'S EARTH BAND,1,MURRAY HEAD - ONE NIGHT IN BANGKOK,2
DEAD OR ALIVE,1,'NSYNC - TEARING UP MY HEART,2
RITA ORA,1,FOREIGNER - I WANT TO KNOW WHAT LOVE IS,2
KLANGKARUSSELL,1,ELTON JOHN & GEORGE MICHAEL - DON'T LET THE SUN GO DOWN ON ME,2
ROBERT MILES,1,THE KID LAROI - WITHOUT YOU,2
COOLIO,1,KYGO X ONEREPUBLIC - CHASING PARADISE,2
AMY SHARK,1,GLOCKENBACH FEAT. DECLAN J DONOVAN - BETTER DAYS,2
ALOK X SIGALA X ELLIE GOULDING,1,SEBASTIAN SCHUB - BLISTERS & SUNBURN,2
ROLF ZUCKOWSKI & NIELS,1,PANIC! AT THE DISCO - HIGH HOPES,2
SHEPPARD,1,EMPIRE OF THE SUN - WE ARE THE PEOPLE,2
JAM & SPOON,1,MARTIN GARRIX FEAT. BONO & THE EDGE - WE ARE THE PEOPLE,2
PHILIPP DITTBERNER & MARV,1,MASTER KG FEAT. NOMCEBO ZIKODE - JERUSALEMA,2
MUMFORD & SONS,1,HADDAWAY - WHAT IS LOVE,2
CORONA,1,GALA - FREED FROM DESIRE,2
EURYTHMICS,1,TOM ODELL - ANOTHER LOVE,2
RICKY MARTIN & CHRISTINA AGUILERA,1,R3HAB X MICHAEL PATRICK KELLY X SHAGGY - REBELLION,2
MIAMI SOUND MACHINE,1,MARLON ROUDETTE - NEW AGE,2
SANTANA,1,JAX JONES & CALUM SCOTT - WHISTLE,2
SINEAD O'CONNOR,1,USHER - DJ GOT US FALLIN' IN LOVE,2
LUKAS GRAHAM,1,LOONA - BAILANDO,2
STARSAILOR,1,TIMBALAND & ONEREPUBLIC - APOLOGIZE,2
ROBIN SCHULZ,1,SUZANNE VEGA - LUKA,2
PITBULL FEAT. KE$HA,1,ALANIS MORISSETTE - IRONIC,2
