Artist,Times Played,Artist - Song,Times Played
WINCENT WEISS,3,LILLY WOOD & THE PRICK - PRAYER IN C,3
CLIMIE FISHER,3,ÄRZTE - JUNGE,3
HOOTERS,3,LUTRICIA MCNEAL - AIN'T THAT JUST THE WAY,3
MEAT LOAF,3,SIDO - TAUSEND TATTOOS,3
EN VOGUE,3,PHIL COLLINS - CAN'T STOP LOVING YOU,3
MADCON,3,BACKSTREET BOYS - EVERYBODY (BACKSTREET'S BACK),3
REAMONN,3,AVRIL LAVIGNE - SK8ER BOI,3
FOOL'S GARDEN,3,P!NK - RAISE YOUR GLASS,3
TEN SHARP,3,UNDERDOG PROJECT - SUMMER JAM,3
"LOST FREQUENCIES, ZONDERLING &",3,LEWIS CAPALDI - FORGET ME,3
HALL & OATES,3,ZOE WEES - CONTROL,3
SHANIA TWAIN,3,ELLIE GOULDING - LOVE ME LIKE YOU DO,3
JAX JONES FEAT. INA WROLDSEN,3,ELLIE GOULDING - LIGHTS,3
EVANESCENCE,3,ELLIE GOULDING - BURN,3
MICHAEL MIND,3,BRYAN ADAMS - EVERYTHING I DO,3
SOUL ASYLUM,3,BRYAN ADAMS - SUMMER OF 69,3
THE SCRIPT FEAT. WILL.I.AM,3,BRYAN ADAMS - ALL FOR LOVE,3
MASTER KG FEAT. BURNA BOY & NO,3,JAWSH 685 X JASON DERULO - SAVAGE LOVE (LAXED - SIREN BEAT),3
DANTE THOMAS,3,AGNES - RELEASE ME,3
HIM,3,JAMES BLUNT - POSTCARDS,3
CULCHA CANDELA,3,JAMES BLUNT - THE TRUTH,3
ROBIN SCHULZ & DENNIS LLOYD,3,JAMES BLUNT - 1973,3
DAFT PUNK,3,MAROON 5 - MEMORIES,3
TRIGGERFINGER,3,QUEEN - THE SHOW MUST GO ON,3
ALEX MAX BAND,3,QUEEN - I WANT IT ALL,3
EMELI SANDÉ,3,QUEEN - RADIO GA GA,3
ECHOSMITH,3,QUEEN - HEAVEN FOR EVERYONE,3
MELISSA ETHERIDGE,3,PHARRELL WILLIAMS - HAPPY,3
CUT 'N' MOVE,3,JOHN NEWMAN - LOVE ME AGAIN,3
THE BLACK EYED PEAS X SHAKIRA ,3,ALVARO SOLER - LA LIBERTAD,3
CALVIN HARRIS FEAT. RIHANNA,3,STARSHIP - WE BUILT THIS CITY,3
BEYONCÉ FEAT. JAY-Z,3,STARSHIP - NOTHING'S GONNA STOP US NOW,3
CARLY RAE JEPSEN,3,MADONNA - AMERICAN PIE,3
CAPITAL CITIES,3,MADONNA - HUNG UP,3
JERMAINE JACKSON & PIA ZADORA,3,MADONNA - LA ISLA BONITA,3
JOSHUA KADISON,3,MADONNA - HOLIDAY,3
ELLE KING,3,MADONNA - LIKE A PRAYER,3
NO DOUBT,3,TAKE THAT - BACK FOR GOOD,3
CHRIS BROWN,3,NICKELBACK - WHEN WE STAND TOGETHER,3
JOAN OSBORNE,3,NICKELBACK - HOW YOU REMIND ME,3
KEVIN LYTTLE,3,ALLE FARBEN - BAD IDEAS,3
JAMES ARTHUR,3,THE BUGGLES - VIDEO KILLED THE RADIO STAR,3
RAINBIRDS,3,VANCE JOY - RIPTIDE (FLIC FLAC REMIX),3
TEXAS,3,COLDPLAY - CLOCKS,3
BLINK-182,3,KID ROCK - ALL SUMMER LONG,3
WHIGFIELD,3,JASON DERULO - ACAPULCO,3
BELINDA CARLISLE,3,JASON DERULO - IN MY HEAD,3
PAUL KALKBRENNER,3,MICHAEL JACKSON - MAN IN THE MIRROR,3
LANA DEL REY,3,MICHAEL JACKSON - BEAT IT,3
JANET JACKSON,3,MICHAEL JACKSON - THE WAY YOU MAKE ME FEEL,3
JONAS BROTHERS,3,MICHAEL JACKSON - THEY DON'T CARE ABOUT US,3
BLUE,3,TOM GREGORY - SMALL STEPS,3
JOHN PARR,3,DJ JAZZY JEFF FEAT. THE FRESH  - THE FRESH PRINCE OF BEL AIR,3
TOPIC FEAT. A7S,3,JENNIFER LOPEZ - LET'S GET LOUD,3
PATRICK SWAYZE,3,ALANIS MORISSETTE - THANK U,3
FREYA RIDINGS,3,CALVIN HARRIS FEAT. DISCIPLES - HOW DEEP IS YOUR LOVE,3
BROOKE FRASER,3,GENESIS - I CAN'T DANCE,3
LIQUIDO,3,IMAGINE DRAGONS - DEMONS,3
ALCAZAR,3,KATE YANAI - SUMMER DREAMIN',3
MILK & SUGAR,3,TLC - NO SCRUBS,3
ELTON JOHN & DUA LIPA,3,CLIMIE FISHER - LOVE CHANGES,3
N'SYNC,3,ACE OF BASE - THE SIGN,3
JESSIE J,3,ACE OF BASE - ALL THAT SHE WANTS,3
CHUMBAWAMBA,3,ACE OF BASE - BEAUTIFUL LIFE,3
MICHAEL SEMBELLO,3,HOOTERS - JOHNNY B.,3
ELLE KING & AVICII,3,RIHANNA - LOVE ON THE BRAIN,3
ALLE FARBEN FEAT. POLLYANNA,3,RIHANNA - STAY,3
THE CURE,3,RIHANNA - DIAMONDS,3
WET WET WET,3,TALK TALK - IT'S MY LIFE,3
DEEP BLUE SOMETHING,3,ROBBIE WILLIAMS - ANGELS,3
ERIC CARMEN,3,ROBBIE WILLIAMS - FEEL,3
CAMILA CABELLO FEAT. YOUNG THU,3,MEAT LOAF - I'D DO ANYTHING FOR LOVE,3
VAN HALEN,3,MYLES SMITH - STARGAZING,3
COMMUNARDS,3,MYLES SMITH - NICE TO MEET YOU,3
PASSENGER,3,EN VOGUE - DON'T LET GO (LOVE),3
TWOCOLORS,3,ROXETTE - JOYRIDE,3
TOVE LO,3,ROXETTE - IT MUST HAVE BEEN LOVE,3
RITA ORA FEAT. LIAM PAYNE,3,ROXETTE - DANGEROUS,3
NIRVANA,3,ROXETTE - SLEEPING IN MY CAR,3
MACKLEMORE & RYAN LEWIS FEAT. ,3,FOOL'S GARDEN - LEMON TREE,3
LEONY & G-EAZY,3,TEN SHARP - YOU,3
CASCADA,3,"LOST FREQUENCIES, ZONDERLING & - LOVE TO GO",3
SUGABABES,3,LA BOUCHE - SWEET DREAMS,3
THE KILLERS,3,LA BOUCHE - BE MY LOVER,3
ALEC BENJAMIN,3,HALL & OATES - MANEATER,3
GEORGE MICHAEL FEAT. ELTON JOH,3,SHANIA TWAIN - THAT DON'T IMPRESS ME MUCH,3
ALICE COOPER,3,AEROSMITH - I DON'T WANT TO MISS A THING,3
N SYNC,3,JAX JONES FEAT. INA WROLDSEN - BREATHE,3
MANFRED MANN'S EARTHBAND,3,WHITNEY HOUSTON - STEP BY STEP,3
MAROON 5 FEAT. CARDI B,3,WHITNEY HOUSTON - I WANNA DANCE WITH SOMEBODY,3
KATRINA & THE WAVES,3,WHITNEY HOUSTON - HOW WILL I KNOW,3
BIG MOUNTAIN,3,HOZIER - TAKE ME TO CHURCH,3
SIMPLE MINDS,3,DERMOT KENNEDY - GIANTS,3
HADDAWAY,3,MICHAEL MIND - BLINDED BY THE LIGHT,3
HUMAN LEAGUE,3,SOUL ASYLUM - RUNAWAY TRAIN,3
SOPHIE ELLIS-BEXTOR,3,U 2 - WITH OR WITHOUT YOU,3
LUIS FONSI FEAT. DEMI LOVATO,3,THE SCRIPT FEAT. WILL.I.AM - HALL OF FAME,3
AMY MACDONALD,3,MASTER KG FEAT. BURNA BOY & NO - JERUSALEMA,3
DJ ANTOINE,3,DANTE THOMAS - MISS CALIFORNIA,3
ROBIN SCHULZ FEAT. JASMINE THO,3,HIM - JOIN ME,3
PETER SCHILLING,2,GREEN DAY - BOULEVARD OF BROKEN DREAMS,3
ATOMIC KITTEN,2,RED HOT CHILI PEPPERS - UNDER THE BRIDGE,3
JUANES,2,RED HOT CHILI PEPPERS - CAN'T STOP,3
CALVIN HARRIS & RAG'N'BONE MAN,2,MARK FORSTER - ÜBERMORGEN,3
RONAN KEATING,2,MARK FORSTER - 194 LÄNDER,3
LOST FREQUENCIES FEAT. JANIECK,2,CULTURE CLUB - KARMA CHAMELEON,3
LENA,2,ROBIN SCHULZ & DENNIS LLOYD - YOUNG RIGHT NOW,3
BONNIE TYLER,2,TRIGGERFINGER - I FOLLOW RIVERS,3
DAVID GUETTA,2,TINA TURNER - THE BEST,3
ALICE MERTON,2,TINA TURNER - WHAT'S LOVE GOT TO DO WITH IT,3
RITON X NIGHTCRAWLERS FEAT. MU,2,ALEX MAX BAND - TONIGHT,3
MARY J. BLIGE,2,CAMOUFLAGE - LOVE IS A SHIELD,3
PAOLA & CHIARA,2,EMELI SANDÉ - READ ALL ABOUT IT (PT. III),3
ALEXANDRA STAN,2,ECHOSMITH - COOL KIDS,3
TRAIN,2,MELISSA ETHERIDGE - LIKE THE WAY I DO,3
SPLIFF,2,SASHA - IF YOU BELIEVE,3
GENTLEMAN,2,CUT 'N' MOVE - GIVE IT UP,3
MARK FORSTER FEAT. SIDO,2,THE BLACK EYED PEAS X SHAKIRA  - DON'T YOU WORRY,3
GOSSIP,2,CALVIN HARRIS FEAT. RIHANNA - THIS IS WHAT YOU CAME FOR,3
BLOODHOUND GANG,2,BEYONCÉ FEAT. JAY-Z - CRAZY IN LOVE,3
ALIZEE,2,DIE FANTASTISCHEN VIER - SIE IST WEG,3
VILLE VALO FEAT. NATALIA AVELO,2,SHAGGY - ANGEL,3
GO WEST,2,PITBULL - FIREBALL,3
ALLE FARBEN & JUSTIN JESSO,2,PITBULL - TIMBER,3
LAURELL,2,BRITNEY SPEARS - TOXIC,3
JAN DELAY,2,OLLY MURS - DEAR DARLIN',3
"TOPIC, ROBIN SCHULZ, NICO SANT",2,CAPITAL CITIES - SAFE AND SOUND,3
LENE MARLIN,2,JERMAINE JACKSON & PIA ZADORA - WHEN THE RAIN BEGINS TO FALL,3
EDWYN COLLINS,2,TRACY CHAPMAN - FAST CAR,3
ROBIN SCHULZ & WES,2,JOSHUA KADISON - JESSIE,3
MARQUESS,2,ELLE KING - EX'S & OH'S,3
FAITHLESS,2,ALPHAVILLE - FOREVER YOUNG,3
KESHA,2,JOAN OSBORNE - ONE OF US,3
SEAL,2,SHAKIRA - WAKA WAKA,3
ROB THOMAS,2,KEVIN LYTTLE - TURN ME ON,3
THE PROCLAIMERS,2,JAMES ARTHUR - IMPOSSIBLE,3
ARMY OF LOVERS,2,RAINBIRDS - BLUEPRINT,3
TOM ODELL,2,TEXAS - SUMMER SON,3
TITIYO,2,EURYTHMICS - THERE MUST BE AN ANGEL,3
MICHAEL PATRICK KELLY X REA GA,2,BLINK-182 - ALL THE SMALL THINGS,3
JASON DERULO X NUKA,2,WHIGFIELD - SATURDAY NIGHT,3
JOAN JETT AND THE BLACKHEARTS,2,BELINDA CARLISLE - HEAVEN IS A PLACE ON EARTH,3
DIDO,2,PAUL KALKBRENNER - SKY AND SAND,3
ALL SAINTS,2,LANA DEL REY - SUMMERTIME SADNESS,3
ROBIN SCHULZ  FEAT. ILSEY,2,JANET JACKSON - TOGETHER AGAIN,3
"DAVID GUETTA, ALPHAVILLE & AVA",2,JONAS BROTHERS - NO TIME TO TALK,3
NALIN & KANE,2,JOHN PARR - ST. ELMO'S FIRE,3
MR MISTER,2,TOPIC FEAT. A7S - BREAKING ME,3
TIBERIO,2,A-HA - TAKE ON ME,3
MC MIKER G & DJ,2,PATRICK SWAYZE - SHE'S LIKE THE WIND,3
ROBERT MILES,2,FALCO - EGOIST,3
MIDNIGHT OIL,2,FREYA RIDINGS - CASTLES,3
KATE RYAN,2,BROOKE FRASER - SOMETHING IN THE WATER,3
FRANS,2,LIQUIDO - NARCOTIC,3
NICK CAVE & THE BAD SEEDS FEAT,2,ALCAZAR - CRYING AT THE DISCOTEQUE,3
FRANCE GALL,2,MILK & SUGAR - LET THE SUNSHINE IN,3
R. CITY FEAT. ADAM LEVINE,2,ELTON JOHN & DUA LIPA - COLD HEART (PNAU REMIX),3
PHIL COLLINS & PHILIP BAILEY,2,FUGEES - KILLING ME SOFTLY,3
LIMP BIZKIT,2,JESSIE J - PRICE TAG,3
BEE GEES,2,MAX GIESINGER - 80 MILLIONEN,3
OUTKAST,2,CHUMBAWAMBA - TUBTHUMPING,3
DIE ÄRZTE,2,MICHAEL SEMBELLO - MANIAC,3
COOLIO,2,ELLE KING & AVICII - LET'S RIDE AWAY,3
DAVID GUETTA FEAT. SIA,2,OMI - CHEERLEADER (FELIX JAEHN REMIX),3
MARILLION,2,THE WEEKND FEAT. DAFT PUNK - I FEEL IT COMING,3
MATT SIMONS,2,THE WEEKND FEAT. DAFT PUNK - STARBOY,3
SCORPIONS,2,ALLE FARBEN FEAT. POLLYANNA - LET IT RAIN DOWN,3
BLONDIE,2,MIKE & THE MECHANICS - EVERYBODY GETS A SECOND CHANCE,3
HOOBASTANK,2,THE CURE - FRIDAY I'M IN LOVE,3
SOULSISTER,2,WET WET WET - LOVE IS ALL AROUND,3
DAVID GUETTA & ANNE-MARIE & CO,2,DEEP BLUE SOMETHING - BREAKFAST AT TIFFANY'S,3
MAGIC,2,ERIC CARMEN - HUNGRY EYES,3
"FELIX JAEHN, HIGHT, ALEX AIONO",2,CAMILA CABELLO FEAT. YOUNG THU - HAVANA,3
CULTURE BEAT,2,VAN HALEN - JUMP,3
"MEDUZA, ONEREPUBLIC, LEONY",2,COMMUNARDS - DON'T LEAVE ME THIS WAY,3
LEONA LEWIS,2,PASSENGER - LET HER GO,3
CLEAN BANDIT AND MABEL FEAT. 2,2,TWOCOLORS - LOVEFOOL,3
CRAIG DAVID,2,TOVE LO - HABITS (STAY HIGH),3
GALANTIS FEAT. ONE REPUBLIC,2,RITA ORA FEAT. LIAM PAYNE - FOR YOU,3
MILOW,2,NIRVANA - COME AS YOU ARE,3
JUSTIN BIEBER FEAT. DANIEL CAE,2,MACKLEMORE & RYAN LEWIS FEAT.  - CAN'T HOLD US,3
ALLE FARBEN FEAT. KELVIN JONES,2,JULI - PERFEKTE WELLE,3
CHAD KROEGER,2,ALEC BENJAMIN - LET ME DOWN SLOWLY,3
SWEDISH HOUSE MAFIA,2,INNER CIRCLE - SWEAT,3
SHEPPARD,2,GEORGE MICHAEL FEAT. ELTON JOH - DON'T LET THE SUN GO DOWN,3
MILLI VANILLI,2,ALICE COOPER - POISON,3
DAVE STEWART,2,SURVIVOR - BURNING HEART,3
DISCOBOYS,2,SURVIVOR - EYE OF THE TIGER,3
24KGOLDN FEAT. IANN DIOR,2,N SYNC - I WANT YOU BACK,3
WHEATUS,2,MANFRED MANN'S EARTHBAND - FOR YOU,3
MADONNA FEAT. JUSTIN TIMBERLAK,2,MAROON 5 FEAT. CARDI B - GIRLS LIKE YOU,3
PRINCE ITAL. JOE,2,KATRINA & THE WAVES - WALKING ON SUNSHINE,3
SNAP!,2,KINGS OF LEON - USE SOMEBODY,3
"DAVID GUETTA, HYPATON, BONNIE ",2,BIG MOUNTAIN - BABY I LOVE YOUR WAY,3
ZAYN FEAT. SIA,2,SIMPLE MINDS - DON'T YOU,3
LAURA BRANIGAN,2,HADDAWAY - WHAT IS LOVE,3
GLASPERLENSPIEL,2,HUMAN LEAGUE - DON'T YOU WANT ME,3
SHABOOZEY,2,SOPHIE ELLIS-BEXTOR - MURDER ON THE DANCEFLOOR,3
CHAKA KHAN,2,LUIS FONSI FEAT. DEMI LOVATO - ÉCHAME LA CULPA,3
ALL 4 ONE,2,AMY MACDONALD - THIS IS THE LIFE,3
KYGO X ONEREPUBLIC,2,ROBIN SCHULZ FEAT. JASMINE THO - SUN GOES DOWN,3
FOO FIGHTERS,2,JUSTIN TIMBERLAKE - WHAT GOES AROUND COMES AROUND,2
BORMIN',2,PRINCE - PURPLE RAIN,2
ROBIN SCHULZ FEAT. JAMES BLUNT,2,LADY GAGA - PAPARAZZI,2
SEAN PAUL,2,CHER - BELIEVE,2
"MONTEZ, CLUESO, ELIF, KONTRA K",2,LINKIN PARK - CASTLE OF GLASS,2
"SOPHIE AND THE GIANTS, PURPLE ",2,LINKIN PARK - BURN IT DOWN,2
YOUSSOU N'DOUR & NENEH CHERRY,2,PETER SCHILLING - MAJOR TOM,2
KEANE,2,ATOMIC KITTEN - WHOLE AGAIN,2
CALVIN HARRIS FEAT. JOHN NEWMA,2,BON JOVI - YOU GIVE LOVE A BAD NAME,2
SIDO FEAT. ANDREAS BOURANI,2,BON JOVI - NO APOLOGIES,2
SNOW PATROL,2,BON JOVI - IT'S MY LIFE,2
NELLY,2,KELLY CLARKSON - BECAUSE OF YOU,2
MACKLEMORE,2,BOB MARLEY - THREE LITTLE BIRDS,2
THE CRANBERRIES,2,THE BLACK EYED PEAS - SHUT UP,2
JAMELIA,2,SUNRISE AVENUE - HOLLYWOOD HILLS,2
THE CALLING,2,DARIO G - SUNCHYME,2
LIGHTHOUSE FAMILY,2,DUA LIPA - PHYSICAL,2
ISRAEL KAMAKAWIWO'OLE,2,JUANES - A DIOS LE PIDO,2
ADAM LAMBERT,2,"TWOCOLORS, SAFRI DUO, CHRIS DE - HEAD ABOVE WATER",2
4 NON BLONDES,2,BRUNO MARS - 24K MAGIC,2
ROBIN SCHULZ FEAT. ERIKA SIROL,2,CALVIN HARRIS & RAG'N'BONE MAN - GIANT,2
CHARLIE PUTH,2,KENNY LOGGINS - DANGER ZONE,2
UGLY KID JOE,2,NATASHA BEDINGFIELD - SOULMATE,2
NE-YO,2,MILEY CYRUS - MIDNIGHT SKY,2
HURTS,2,WILL SMITH - MEN IN BLACK,2
OTHER ONES,2,ADELE - ROLLING IN THE DEEP,2
KOOL & THE GANG,2,ADELE - SOMEONE LIKE YOU,2
ALL-AMERICAN REJECTS,2,ADELE - SET FIRE TO THE RAIN,2
THE POINTER SISTERS,2,LOST FREQUENCIES FEAT. JANIECK - REALITY,2
GOTYE FEAT. KIMBRA,2,MICHAEL PATRICK KELLY - BEAUTIFUL MADNESS,2
CLEAN BANDIT FEAT. ANNE-MARIE,2,MICHAEL PATRICK KELLY - ROUNDABOUTS,2
FICTION FACTORY,2,LENA - STARDUST,2
MEN AT WORK,2,BASTILLE - POMPEII,2
COLBIE CAILLAT,2,PHIL COLLINS - ANOTHER DAY IN PARADISE,2
ECHT,2,PHIL COLLINS - DON'T LOSE MY NUMBER,2
TOM WALKER,2,KATY PERRY - THE ONE THAT GOT AWAY,2
THE GOO GOO DOLLS,2,KATY PERRY - TEENAGE DREAM,2
GIANT ROOKS,2,KATY PERRY - FIREWORK,2
3 DOORS DOWN,2,KATY PERRY - HOT N COLD,2
TONI BRAXTON,2,BONNIE TYLER - TOTAL ECLIPSE OF THE HEART,2
BOBBY MCFERRIN,2,BACKSTREET BOYS - WE'VE GOT IT GOIN' ON,2
ZAZ,2,BACKSTREET BOYS - AS LONG AS YOU LOVE ME,2
PASCAL LETOUBLON FEAT. LEONY,2,BACKSTREET BOYS - I WANT IT THAT WAY,2
MARQUE,2,BACKSTREET BOYS - LARGER THAN LIFE,2
JOHN LEGEND,2,AURA DIONE - I WILL LOVE YOU MONDAY,2
METALLICA,2,DAVID GUETTA - LOVERS ON THE SUN,2
ALAN WALKER,2,AVRIL LAVIGNE - COMPLICATED,2
MADCON FEAT. RAY DALTON,2,P!NK - SOBER,2
DUFFY,2,P!NK - GET THE PARTY STARTED,2
2 PAC,2,P!NK - TRY,2
DAVID GUETTA X MISTAJAM X JOHN,1,ZOE WEES - LONELY,2
ENRIQUE IGLESIAS,1,ELLIE GOULDING - POWER,2
BANANARAMA,1,AVA MAX - KINGS & QUEENS,2
KAOMA,1,AVA MAX - SALT,2
SNOW,1,BRYAN ADAMS - RUN TO YOU,2
JUSTIN BIEBER FEAT. BLOODPOP,1,MAROON 5 - THIS LOVE,2
RICHARD MARX,1,QUEEN - WHO WANTS TO LIVE FOREVER,2
SDP  FEAT. ADEL TAWIL,1,ALVARO SOLER - MAGIA,2
INI KAMOZE,1,MADONNA - FROZEN,2
MICHEL TELO,1,NICKELBACK - TRYING NOT TO LOVE YOU,2
CAMILO & SHAWN MENDES,1,TAYLOR SWIFT - SHAKE IT OFF,2
OPM,1,TAYLOR SWIFT - BLANK SPACE,2
"YOUNOTUS, LAVINIA",1,DIE TOTEN HOSEN - BONNIE & CLYDE,2
EDWARD MAYA & VIKA JIGULINA,1,ALICE MERTON - WHY SO SERIOUS,2
LOONA,1,PET SHOP BOYS - GO WEST,2
BEACH BOYS,1,PET SHOP BOYS - WEST END GIRLS,2
BUDDY,1,NELLY FURTADO - FORCA,2
PETER ANDRE,1,NELLY FURTADO - POWERLESS,2
EIFFEL 65,1,NELLY FURTADO - SAY IT RIGHT,2
LEVENT GEIGER,1,COLDPLAY - VIVA LA VIDA,2
SELENA GOMEZ FEAT.  MARSHMELLO,1,COLDPLAY - A SKY FULL OF STARS,2
DEAF HAVANA,1,JASON DERULO - WANT TO WANT ME,2
PLAN B,1,POST MALONE - ONLY WANNA BE WITH YOU,2
ALLE FARBEN & GRAHAM CANDY & L,1,POST MALONE - CIRCLES,2
LIFEHOUSE,1,MICHAEL JACKSON - BAD,2
QUEENS OF THE STONE AGE,1,MICHAEL JACKSON - SMOOTH CRIMINAL,2
GWEN STEFANI,1,RITON X NIGHTCRAWLERS FEAT. MU - FRIDAY (DOPAMINE RE-EDIT),2
ALLE FARBEN FEAT. KIDDO,1,MARY J. BLIGE - FAMILY AFFAIR,2
AVICII FEAT. ALOE BLACC,1,PAOLA & CHIARA - VAMOS A BAILAR,2
"TOPIC, DAECOLM",1,JENNIFER LOPEZ - AIN'T IT FUNNY,2
ALLE FARBEN FEAT. JANIECK,1,JENNIFER LOPEZ - AIN'T YOUR MAMA,2
ELEVATOR BOYS,1,JENNIFER LOPEZ - JENNY FROM THE BLOCK,2
SKAAR,1,JENNIFER LOPEZ - IF YOU HAD MY LOVE,2
MARC ATLAS,1,JENNIFER LOPEZ - WAITING FOR TONIGHT,2
DR ALBAN,1,ALEXANDRA STAN - MR. SAXOBEAT,2
JUSTIN JESSO,1,TRAIN - DRIVE BY,2
ED SHEERAN & JUSTIN BIEBER,1,SPLIFF - CARBONARA,2
ABBA,1,BOSSE - DER LETZTE TANZ,2
AYLIVA X APACHE 207,1,GENTLEMAN - SUPERIOR,2
ELLEY DUHÉ & TEDDY SWIMS,1,MARK FORSTER FEAT. SIDO - AU REVOIR,2
PURPLE DISCO MACHINE X THE MAG,1,SASH! - LA PRIMAVERA,2
BAKAR X SUMMER WALKER,1,SASH! - ECUADOR,2
LAID BACK,1,GOSSIP - MOVE IN THE RIGHT DIRECTION,2
GUSTTAVO LIMA,1,THE WEEKND - BLINDING LIGHTS,2
B.O.B FEAT. HAYLEY WILLIAMS,1,THE WEEKND - TAKE MY BREATH,2
ALOK X SIGALA X ELLIE GOULDING,1,GENESIS - JESUS HE KNOWS ME,2
ROBIN SCHULZ  FEAT. KIDDO,1,GENESIS - LAND OF CONFUSION,2
SAM FELDT X JVKE X ANITTA,1,WINCENT WEISS - MUSIK SEIN,2
SHOUSE,1,AVICII - LEVELS,2
LIAM PAYNE FEAT. A BOOGIE WIT ,1,AVICII - ADDICTED TO YOU,2
JERMAINE JACKSON,1,SHAWN MENDES - THERE'S NOTHING HOLDIN' ME BACK,2
CHICANE,1,SHAWN MENDES - WHEN YOU'RE GONE,2
WIR SIND HELDEN,1,BLOODHOUND GANG - THE BAD TOUCH,2
IYAZ,1,ALIZEE - MOI...LOLITA,2
ROMAN LOB,1,ROBBIE WILLIAMS - SUPREME,2
REVOLVERHELD,1,VILLE VALO FEAT. NATALIA AVELO - SUMMER WINE,2
GABRIELLA CILMI,1,MADCON - DON'T WORRY,2
DJ BOBO,1,GO WEST - THE KING OF WISHFUL THINKING,2
LMC VS U2,1,ALLE FARBEN & JUSTIN JESSO - AS FAR AS FEELINGS GO,2
BAHA MEN,1,ROXETTE - LISTEN TO YOUR HEART,2
SEEED FEAT. CEE LO GREEN,1,RAG'N'BONE MAN - SKIN,2
WU TANG CLAN,1,AEROSMITH - CRAZY,2
SNOOP DOGG,1,"TOPIC, ROBIN SCHULZ, NICO SANT - IN YOUR ARMS (FOR AN ANGEL)",2
JOEL CORRY X JAX JONES FEAT. C,1,USHER - YEAH,2
"HUGEL, DAVID GUETTA, KEHLANI, ",1,USHER - DJ GOT US FALLIN' IN LOVE,2
EMF,1,LENE MARLIN - SITTING DOWN HERE,2
50 CENT,1,EVANESCENCE - BRING ME TO LIFE,2
ROZALLA,1,WHITNEY HOUSTON - ONE MOMENT IN TIME,2
STROMAE,1,CYNDI LAUPER - TRUE COLORS,2
ELLA RED & CLOUDY JUNE,1,EDWYN COLLINS - A GIRL LIKE YOU,2
KERI HILSON,1,DR. ALBAN - IT'S MY LIFE,2
ROBERTO BATES FEAT. VIOLA,1,ROBIN SCHULZ & WES - ALANE,2
TEN CC,1,U 2 - WHERE THE STREETS HAVE NO NAME.,2
THE CHAINSMOKERS FEAT. COLDPLA,1,ANASTACIA - SICK AND TIRED,2
UB 40 & CHRISSIE HYNDE,1,ANASTACIA - PAID MY DUES,2
PURPLE DISCO MACHINE X SOPHIE ,1,FAITHLESS - INSOMNIA,2
RIGHEIRA,1,KESHA - TIK TOK,2
ULTRAVOX,1,CULTURE CLUB - DO YOU REALLY WANT TO HURT ME,2
MILKY CHANCE,1,CULCHA CANDELA - HAMMA!,2
"FAST BOY, TOPIC",1,SEAL - KISS FROM A ROSE,2
JAXOMY X AGATINO ROMERO X RAFF,1,ROB THOMAS - LONELY NO MORE,2
RITON X OLIVER HELDENS FEAT. V,1,SAVAGE GARDEN - TO THE MOON AND BACK,2
DAVID GUETTA FEAT. CEDRIC GERV,1,THE PROCLAIMERS - I'M GONNA BE (500 MILES),2
KELIS,1,DAFT PUNK - GET LUCKY,2
THE BLACK EYED PEAS X J BALVIN,1,ARMY OF LOVERS - CRUCIFIED,2
VANESSA AMOROSI,1,CAMOUFLAGE - THE GREAT COMMANDMENT,2
NICKI MINAJ,1,TITIYO - COME ALONG,2
KLANGKARUSSELL & OLIVA,1,MICHAEL PATRICK KELLY X REA GA - BEST BAD FRIEND,2
MARINA AND THE DIAMONDS,1,JASON DERULO X NUKA - LOVE NOT WAR (THE TAMPA BEAT),2
LUNCHMONEY LEWIS FEAT. CHLOE A,1,JOAN JETT AND THE BLACKHEARTS - I LOVE ROCK & ROLL,2
JOYCE SIMS,1,SHAGGY - IT WASN'T ME,2
JAY-Z FEAT. ALICIA KEYS,1,ALL SAINTS - PURE SHORES,2
GORILLAZ FEAT. DE LA SOUL,1,ROBIN SCHULZ  FEAT. ILSEY - HEADLIGHTS,2
KANYE WEST FEAT.  JAMIE FOXX,1,"DAVID GUETTA, ALPHAVILLE & AVA - FOREVER YOUNG",2
TAG TEAM,1,NALIN & KANE - BEACHBALL,2
MOBY,1,MR MISTER - BROKEN WINGS,2
DUCK SAUCE,1,TIBERIO - BELLA CIAO,2
MAJOR LAZER FEAT. MØ & DJ SNAK,1,CALVIN HARRIS - SUMMER,2
CIARA FEAT. MISSY ELLIOTT,1,CALVIN HARRIS - MY WAY,2
DRENCHILL FEAT. INDIIANA,1,BRITNEY SPEARS - BABY ONE MORE TIME,2
PITBULL FEAT. CHRISTINA AGUILE,1,CARLY RAE JEPSEN - CALL ME MAYBE,2
DUKE DUMONT,1,MC MIKER G & DJ - HOLIDAY RAP,2
SEEED FEAT. BLACK KAPPA,1,ROBERT MILES - CHILDREN,2
JUNIOR SENIOR,1,MIDNIGHT OIL - BEDS ARE BURNING,2
FRENCH AFFAIR,1,KATE RYAN - DESENCHANTEE,2
SERGIO MENDES FEAT. BLACK EYED,1,TAIO CRUZ - BREAK YOUR HEART,2
MR. BELT & WEZOL,1,TAIO CRUZ - HANGOVER,2
MARTIN SOLVEIG & DRAGONETTE,1,FRANS - IF I WERE SORRY,2
JEFF BUCKLEY,1,NICK CAVE & THE BAD SEEDS FEAT - WHERE THE WILD ROSES GROW,2
MARY MARY,1,FRANCE GALL - ELLA ELLE L'A,2
